approx year, term, approx size, fill alpha percent, possible pos name, horiz align
2007.5,being,12.589748,0.4986308,vbg,left
2007.4,landing,12.689424,0.5,vbg,left
2004.7,using,14.585567,0.49931514,vbg,left
1958.0,understanding,8.0,0.483705,vbg,left
1958.0,creating,8.0,0.4532973,vbg,left
1959.4,existing,8.0,0.48101783,vbg,left
1959.5,acting,8.0,0.47900784,vbg,left
1959.9,establishing,8.0,0.4468303,vbg,left
1960.8,reporting,8.0,0.42899513,vbg,left
1961.3,speaking,8.0,0.44618645,vbg,left
1961.4,making,8.0,0.48572573,vbg,left
1962.4,addressing,8.0,0.3554027,vbg,left
1962.6,providing,8.0,0.4823604,vbg,left
1965.2,maneuvering,8.0,0.43341628,vbg,left
1986.0,engineering,16.602255,0.49794698,vbg,left
1970.4,continuing,8.0,0.47767043,vbg,left
1972.3,briefing,8.0,0.47300553,vbg,left
1976.4,having,8.0,0.4736704,vbg,left
1976.4,monitoring,8.0,0.47633505,vbg,left
1978.5,representing,8.0,0.44811964,vbg,left
1980.6,putting,8.0,0.41094622,vbg,left
1981.1,servicing,8.0,0.5239076,vbg,left
1981.3,coating,8.0,0.37614012,vbg,left
1981.8,preceding,8.0,0.42459908,vbg,left
1982.3,returning,8.0,0.45850778,vbg,left
1982.5,firing,8.0,0.47833887,vbg,left
1983.3,functioning,8.0,0.4572021,vbg,left
1985.4,ranging,8.0,0.46243718,vbg,left
1985.4,sensing,8.0,0.46375105,vbg,left
1986.2,coming,8.0,0.46178102,vbg,left
1986.2,leading,8.0,0.4803473,vbg,left
1986.4,orbiting,8.0,0.49658087,vbg,left
1988.3,rescheduling,8.0,0.2735365,vbg,left
1989.6,ring,8.0,0.40604293,vbg,left
1991.3,spending,8.0,0.47500172,vbg,left
1991.4,sending,8.0,0.4526483,vbg,left
1991.5,warming,8.0,0.41156137,vbg,left
1991.5,mapping,8.0,0.46968886,vbg,left
1992.2,studying,8.0,0.47967732,vbg,left
1994.4,saying,8.0,0.46836576,vbg,left
1994.5,following,8.0,0.48775113,vbg,left
1995.5,operating,8.0,0.49045876,vbg,left
1997.3,calling,8.0,0.3879476,vbg,left
1999.5,wiring,8.0,0.3685751,vbg,left
1999.5,causing,8.0,0.4604702,vbg,left
2001.5,lasting,8.0,0.40360358,vbg,left
2002.3,building,8.0,0.48640037,vbg,left
2002.4,beginning,8.0,0.48505163,vbg,left
2002.5,accounting,8.0,0.41650152,vbg,left
2004.4,forming,8.0,0.420851,vbg,left
2004.5,regarding,8.0,0.44747472,vbg,left
2004.5,flying,8.0,0.48437807,vbg,left
2004.5,hearing,8.0,0.45070437,vbg,left
2007.3,planning,8.0,0.49113694,vbg,left
2007.3,sounding,8.0,0.49317458,vbg,left
2007.4,manufacturing,8.0,0.471014,vbg,left
2007.5,meeting,8.0,0.4945356,vbg,left
2007.5,testing,8.0,0.4958986,vbg,left
2007.8,going,8.0,0.47700247,vbg,left
2007.8,living,8.0,0.46309388,vbg,left
2000.1,working,8.000493,0.49385485,vbg,left
1973.4,lifting,8.00185,0.4598155,vbg,left
2000.5,funding,8.002071,0.49181566,vbg,left
1960.1,recommending,8.004305,0.31751087,vbg,left
1989.1,processing,8.005621,0.48303244,vbg,left
1989.2,observing,8.006731,0.47035113,vbg,left
1960.2,launching,8.013774,0.48168886,vbg,left
1979.2,measuring,8.095464,0.4756681,vbg,left
1976.1,receiving,8.286625,0.46112528,vbg,left
1994.4,according,8.408787,0.49249485,vbg,left
1958.0,including,9.237676,0.4972637,vbg,left
1994.3,concerning,9.364219,0.45459688,vbg,left
1981.4,carrying,9.979484,0.4891039,vbg,left
1992.1,developing,10.026109,0.48707548,vbg,left
1968.2,tracking,24.989859,0.49521685,vbg,left
1979.2,containing,11.926244,0.4670447,vbg,left
1973.2,training,12.304317,0.4897811,vbg,left
1971.2,wing,26.59091,0.48842728,vbg,left
2002.6,building}blocks,15.233536,0.58051234,vbg nns,center
1958.2,tracking}systems,8.0,0.5506199,vbg nns,right
1963.0,undergoing}tests,8.0,0.48394892,vbg nns,right
1972.3,handling}qualities,8.0,0.4945118,vbg nns,left
1975.4,cooling}systems,8.0,0.58429086,vbg nns,left
1977.3,leading}edges,8.0,0.9583662,vbg nns,right
1982.3,engineering}problems,8.0,0.4581785,vbg nns,left
1991.7,using}images,17.6536,0.71896225,vbg nns,left
1998.8,capturing}images,8.0,0.5573107,vbg nns,center
1998.8,rising}costs,8.0,0.6880917,vbg nns,center
2003.1,landing}capabilities,8.0,0.91684514,vbg nns,right
2006.3,funding}levels,8.0,0.9166011,vbg nns,left
1966.0,tracking}facilities,8.007192,0.7162443,vbg nns,right
2001.9,using}data,8.014725,0.74539906,vbg nns,center
1981.3,living}cells,8.047671,1.0,vbg nns,right
