approx year, term, approx size, fill alpha percent, possible pos name, horiz align
2007.3,working,12.827228,0.49358425,vbg,left
1977.1,building,14.728824,0.48483634,vbg,left
1958.0,engineering,8.0,0.49678648,vbg,left
1958.4,following,8.0,0.49278545,vbg,left
1958.6,transmitting,8.0,0.4552743,vbg,left
1958.9,photographing,8.0,0.4164743,vbg,left
1959.2,continuing,8.0,0.478528,vbg,left
1961.0,integrating,8.0,0.31525612,vbg,left
1961.0,installing,8.0,0.21477981,vbg,left
1961.4,returning,8.0,0.47382632,vbg,left
1961.4,going,8.0,0.49118993,vbg,left
1961.4,doing,8.0,0.46218362,vbg,left
1961.4,testing,8.0,0.48959732,vbg,left
1961.7,pointing,8.0,0.4128442,vbg,left
1962.0,winning,8.0,0.25550875,vbg,left
1962.3,determining,8.0,0.39213815,vbg,left
1962.3,undertaking,8.0,0.42378747,vbg,left
1962.4,speaking,8.0,0.45222187,vbg,left
1962.4,sounding,8.0,0.4816765,vbg,left
1962.5,growing,8.0,0.4453952,vbg,left
1963.4,setting,8.0,0.43862578,vbg,left
1964.3,discussing,8.0,0.3977908,vbg,left
1964.4,parking,8.0,0.4461508,vbg,left
1964.4,bearing,8.0,0.43638197,vbg,left
1965.4,reporting,8.0,0.41356882,vbg,left
1965.4,producing,8.0,0.4560391,vbg,left
1967.2,expanding,8.0,0.38722917,vbg,left
1967.2,resulting,8.0,0.41429415,vbg,left
1968.3,concentrating,8.0,0.3564981,vbg,left
1968.3,supporting,8.0,0.45680472,vbg,left
1968.3,approaching,8.0,0.39566576,vbg,left
1969.3,feeling,8.0,0.40348873,vbg,left
1969.4,walking,8.0,0.51119417,vbg,left
1970.5,wing,8.0,0.45987412,vbg,left
1971.1,broadcasting,8.0,0.43340018,vbg,left
1971.3,roving,8.0,0.4431323,vbg,left
1972.3,lifting,8.0,0.43191358,vbg,left
1973.2,traveling,8.0,0.44087586,vbg,left
1973.3,proceeding,8.0,0.43563545,vbg,left
1973.3,joining,8.0,0.36726072,vbg,left
1974.2,demonstrating,8.0,0.37407932,vbg,left
1974.4,heating,8.0,0.4341446,vbg,left
1974.5,cooling,8.0,0.41574684,vbg,left
1976.1,studying,8.0,0.47931406,vbg,left
1976.3,opening,8.0,0.45374665,vbg,left
1976.4,providing,8.0,0.48010087,vbg,left
1976.4,functioning,8.0,0.45910576,vbg,left
1976.4,spending,8.0,0.4722648,vbg,left
1976.5,remaining,8.0,0.47774258,vbg,left
