approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1975.3,landing}tests,29.634752,0.5988506,vbg nns,left
1976.6,scientific}instruments,23.632895,0.49840412,jj nns,left
1974.8,operational}flights,23.432707,0.5912185,jj nns,left
1979.8,real}time,22.588667,0.19429405,FieldTerminology.txt,left
1993.7,late}1990s,22.380373,0.7105708,jj nns,left
1973.3,general}dynamics,22.232733,0.49984035,jj nns,center
1973.9,manned}maneuvering}unit,21.089504,0.59388363,jj vbg nn,right
1992.7,shut}down,21.021603,0.54383594,FieldTerminology.txt,center
1971.1,general}accounting}office,20.637945,0.499521,jj vbg nn,right
1983.8,new}jobs,20.372097,0.66040534,jj nns,left
1972.5,external}tanks,20.268797,0.7452166,jj nns,center
1991.5,civil}lawsuit,20.23802,0.755102,FieldTerminology.txt,right
1970.2,Dr|}Paine,19.655584,1.0,Person.txt,right
1973.0,funding,19.059103,0.49407336,vbg,left
1978.1,scientific}investigations,18.276094,0.4947442,jj nns,right
1976.4,Rockwell}Intl,17.952837,1.0,GeographicFeature.txt,right
1973.5,three}months,17.916521,0.4950619,cd nns,left
1993.8,several}areas,17.695024,0.53280336,jj nns,left
1976.3,structural}tests,17.646397,0.58345103,jj nns,left
1981.7,10}hours,17.48725,0.47915864,cd nns,center
1982.6,ground}system,17.208546,1.0,FieldTerminology.txt,center
2001.6,William}Harwood,17.050161,1.0,Person.txt,center
1970.7,Whitney}Div,16.920591,1.0,Person.txt,right
1970.7,next}spring,16.800005,1.0,jj vbg,center
1993.6,Upper}Peninsula,16.623198,1.0,GeographicFeature.txt,center
1992.6,state-run}media,16.522207,0.4021762,FieldTerminology.txt,center
1983.4,celestial}objects,16.254642,0.5859078,jj nns,left
1991.6,Christa}McAuliffe,16.013762,1.0,Person.txt,left
1991.3,electrical}systems,15.9966545,0.2023264,FieldTerminology.txt,right
1979.3,Space}Shuttle}orbiters,15.988346,1.0,FieldTerminology.txt,center
2000.9,11}days,15.985218,0.49062458,cd nns,right
1979.7,power}systems,15.782829,0.8265306,FieldTerminology.txt,left
1971.5,general}accounting,15.629551,0.5975111,jj vbg,center
1971.7,60}flights,15.580304,0.54673016,cd nns,right
1980.5,military}missions,15.307495,0.5821305,jj nns,left
1977.5,the}inertial}upper}stage,15.288524,0.74712795,dt jj jj nn,center
1995.9,Pat}Buchanan,15.044936,1.0,Person.txt,right
