approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,using,8.0,0.49802017,vbg,left
1958.4,testing,8.0,0.4970318,vbg,left
1958.8,being,8.0,0.49505842,vbg,left
1959.2,landing,8.0,0.5,vbg,left
1959.6,including,8.0,0.49900952,vbg,left
1968.6,remote}sensing}devices,8.0,0.37153146,jj vbg nns,center
1968.9,planning}studies,8.0,0.8373492,vbg nns,right
1969.1,foreign}experts,8.0,1.0,jj nns,right
1969.3,senior}officials,8.0,0.6655554,jj nns,right
1969.5,Business}Section,10.359711,0.25458142,FieldTerminology.txt,right
1969.6,lifting,8.0,0.3966,vbg,left
1969.7,three}firms,8.0,0.64597046,cd nns,right
1969.7,parallel}studies,11.100457,0.5703193,jj nns,center
1969.7,final}negotiations,8.0,0.65327686,jj nns,center
1969.8,operational}costs,8.0,0.56920135,jj nns,center
1969.8,key}elements,8.0,0.553676,jj nns,center
1969.9,preliminary}designs,8.0,0.5708787,jj nns,right
1970.0,pressing}problems,8.0,0.62822914,vbg nns,right
1970.1,fuelcell}technology,9.2965145,0.25114536,FieldTerminology.txt,right
1970.2,Dr|}Paine,19.666388,1.0,Person.txt,right
1970.4,expendable}systems,8.0,0.8698518,jj nns,left
1970.4,operational}testing,9.727938,0.54055625,jj vbg,left
1970.4,sensing,8.0,0.4286888,vbg,left
1970.6,supercritical}wing,8.0,1.0,jj vbg,right
1970.7,conceptual}designs,8.0,0.65017164,jj nns,center
1970.7,reflecting,8.0,0.33500004,vbg,left
1970.7,Whitney}Div,16.978134,1.0,Person.txt,right
1970.7,next}spring,16.845695,1.0,jj vbg,center
1971.0,technological}advances,10.398352,0.4915736,jj nns,right
1971.1,substantial}savings,8.0,0.53442097,jj nns,right
1971.1,general}accounting}office,20.539616,0.499521,jj vbg nn,right
1971.2,performing,8.0,0.41158006,vbg,left
1971.2,100}missions,8.0,0.50746477,cd nns,left
1971.2,beginning,8.327359,0.4803944,vbg,left
1971.3,bank}loans,8.0,0.2603082,FieldTerminology.txt,right
1971.5,general}accounting,15.42818,0.5975111,jj vbg,center
1971.6,orbital}maneuvering}system,8.0,0.73807275,jj vbg nn,center
1971.6,60}flights,15.292869,0.54673016,cd nns,right
1971.7,large}orbiting,8.0,0.89881665,jj vbg,right
1971.7,industrial}contractors,8.0,0.9212656,jj nns,center
1971.7,several}months,10.07409,0.985998,jj nns,center
1971.8,different}altitudes,8.0,0.5514773,jj nns,center
1971.8,other}phenomena,8.0,0.57911825,jj nns,center
1971.9,operational}procedures,8.0,0.56938756,jj nns,right
1971.9,Walter}Mondale,13.491739,1.0,Person.txt,right
1972.2,potential}benefits,8.0,0.5564311,jj nns,right
1972.4,other}activities,8.0,0.4819721,jj nns,left
1972.5,white}rats,8.0,0.8949043,jj nns,left
1972.5,accounting,8.0,0.43600821,vbg,left
1972.5,other}programs,12.215202,0.58950865,jj nns,left
1972.5,external}tanks,20.207983,0.7452166,jj nns,center
1972.6,medical}examinations,8.0,0.48495162,jj nns,left
1972.7,Dr|}Richard}E|}Grindeland,8.0,1.0,Person.txt,center
1972.8,living}organisms,8.0,0.47822285,vbg nns,center
1972.8,two}weeks,12.161528,0.49601555,cd nns,center
1972.8,four}firms,8.0,0.49160472,cd nns,left
1972.9,two}flights,8.0,0.47185495,cd nns,left
1973.0,funding,19.13992,0.49407336,vbg,left
1973.1,electronic}components,8.0,0.57667714,jj nns,right
1973.3,delaying,8.0,0.36340392,vbg,left
1973.3,engineering}services,8.0,0.5733064,vbg nns,left
1973.4,general}dynamics,22.237898,0.49984035,jj nns,center
1973.4,sounding,8.0,0.46692553,vbg,left
1973.4,housing,8.0,0.394858,vbg,left
1973.5,aerospace}company,10.79653,0.29123282,FieldTerminology.txt,right
1973.6,three}months,18.23665,0.4950619,cd nns,left
1973.7,major}changes,8.0,0.46200833,jj nns,right
1973.7,rising,8.0,0.34944382,vbg,left
