approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,including,9.237676,0.4972637,vbg,left
1958.0,understanding,8.0,0.483705,vbg,left
1958.0,creating,8.0,0.4532973,vbg,left
1958.2,tracking}systems,8.0,0.5506199,vbg nns,right
1958.2,George}O|}Watkins,8.0,1.0,Person.txt,right
1958.2,Dr|}Abe}Sllverstcln,8.0,1.0,Person.txt,right
1958.7,worldwide}tracking,8.0,0.5838368,jj vbg,center
1958.7,chemical}elements,8.0,0.569481,jj nns,center
1958.8,Sioux}Falls,8.0,0.7590252,GeographicFeature.txt,center
1958.9,250}miles,8.0,0.6739761,cd nns,center
1958.9,R|}Cooper,8.0,1.0,Person.txt,center
1958.9,Kitt}Peak,8.0,0.73188215,GeographicFeature.txt,center
1959.2,Dr|}Wemher}von}Braun,8.0,1.0,Person.txt,left
1959.3,Project}Echo,8.0,0.2533464,FieldTerminology.txt,left
1959.3,A|}Scott}Crossfleld,8.0,1.0,Person.txt,left
1959.4,existing,8.0,0.48101783,vbg,left
1959.5,acting,8.0,0.47900784,vbg,left
1959.9,establishing,8.0,0.4468303,vbg,left
1959.9,President}Elsenhower,8.003107,1.0,Person.txt,right
1960.1,recommending,8.004305,0.31751087,vbg,left
1960.2,launching,8.013774,0.48168886,vbg,left
1960.3,Jerrle}Cobb,8.204465,1.0,Person.txt,right
1960.8,15}flights,10.557511,0.47587487,cd nns,right
1960.8,5000}miles,8.467656,0.71157134,cd nns,center
1960.8,reporting,8.0,0.42899513,vbg,left
1960.8,major}programs,10.946798,0.7322576,jj nns,right
1961.0,Dr|}Henry}J|}E|}Reid,8.0,1.0,Person.txt,right
1961.0,organizational}changes,8.0,0.7180244,jj nns,right
1961.1,other}facilities,8.082327,0.5744945,jj nns,right
1961.1,military}services,8.206706,0.58111596,jj nns,right
1961.3,speaking,8.0,0.44618645,vbg,left
1961.4,making,8.0,0.48572573,vbg,left
1961.4,John}F|}Kennedy,17.436752,1.0,Person.txt,center
1961.7,atmospheric}sciences,8.0,0.7360536,jj nns,center
1961.8,Goose}Bay,13.698498,1.0,GeographicFeature.txt,center
1961.8,1000}times,8.300943,0.98775154,cd nns,center
1961.8,20}lbs,8.0,0.60991883,cd nns,right
1961.9,milky}ways,8.0,1.0,jj nns,center
1961.9,Jerome}Wiesner,14.757165,1.0,Person.txt,right
1961.9,D|}Brainerd}Holmes,8.791167,1.0,Person.txt,right
1962.0,space}exploration,25.93925,0.75,FieldTerminology.txt,center
1962.1,atmospheric}conditions,8.0,0.7223441,jj nns,right
1962.1,hypersonic}speeds,8.0,0.96814936,jj nns,right
1962.3,late}1970s,10.494127,0.9852102,jj nns,left
1962.4,addressing,8.0,0.3554027,vbg,left
1962.6,providing,8.0,0.4823604,vbg,left
1962.8,Comet}Borrelly,11.599649,1.0,GeographicFeature.txt,right
1962.8,volcanic}eruptions,8.0,0.5833828,jj nns,right
1962.9,71}hrs,19.38514,0.540921,cd nns,right
1962.9,new}findings,11.723121,0.5835341,jj nns,left
1963.0,undergoing}tests,8.0,0.48394892,vbg nns,right
1963.0,other}scientists,8.0,0.4882981,jj nns,right
1963.1,other}projects,8.0,0.7355785,jj nns,right
1963.2,national}aeronautics,20.267996,0.4993601,jj nns,center
1963.5,four}years,20.643965,0.49859294,cd nns,right
1963.5,Dr|}Raymond}L|}Bisplinghoff,8.0,1.0,Person.txt,center
1963.6,administrative}operations,8.0,0.73957443,jj nns,center
1963.6,annual}meeting,12.6272545,0.5962427,jj vbg,center
1963.7,lunar}landing}research,8.0,0.7421495,jj vbg nn,center
1963.7,supersonic}transports,8.0,0.4936215,jj nns,center
1963.7,50}years,12.669903,0.7284723,cd nns,right
1963.9,solar}flares,34.948612,0.49891248,jj nns,right
1964.2,﻿manned}orbiting}laboratory,13.217034,1.0,jj vbg nn,center
1964.5,Dr|}Barry}Clark,8.0,1.0,Person.txt,left
1964.5,outstanding}contributions,8.313903,0.73472375,jj nns,left
1964.5,new}programs,13.893049,0.5901361,jj nns,left
1964.5,high}temperatures,8.0,0.5847452,jj nns,left
1964.6,three}times,23.113518,0.99756926,cd nns,center
1964.8,social}problems,8.0,0.5824755,jj nns,center
1964.8,sonic}booms,8.717152,0.5867921,jj nns,right
1965.1,Homer}E|}Newell}Jr|,23.113836,1.0,Person.txt,left
1965.2,maneuvering,8.0,0.43341628,vbg,left
1965.2,significant}changes,8.0,0.48344603,jj nns,left
1965.4,Commander}Gen}Bernard}A|}Schriever,8.0,1.0,Person.txt,center
1965.4,significant}contributions,8.0,0.48861405,jj nns,left
1965.4,Dr|}Ivan}L|}Bennett}Jr|,12.3618355,1.0,Person.txt,left
1965.7,Robert}Hotz,32.373497,1.0,Person.txt,right
1965.8,four}seconds,11.084689,0.5733699,cd nns,left
1965.8,11}months,18.252537,0.5691078,cd nns,right
1965.9,Aerospace}industry,29.84612,1.0,FieldTerminology.txt,center
1966.0,tracking}facilities,8.007192,0.7162443,vbg nns,right
1966.3,additional}data,8.043079,0.4857742,jj nns,left
