approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,engineering,8.350563,0.8830521,vbg,left
1958.0,conducting,8.341709,0.5354576,vbg,left
1958.0,including,5.773079,0.94922346,vbg,left
1958.0,testing,5.77308,0.15133595,vbg,left
1958.0,making,5.7673497,0.8901421,vbg,left
1958.0,leading,5.77308,0.67453074,vbg,left
1958.0,becoming,5.0,0.3199982,vbg,left
1958.3,utilizing,5.0,0.2542677,vbg,left
1958.3,launching,5.0,0.45902544,vbg,left
1958.3,creating,5.0,0.5981548,vbg,left
1958.3,preceding,5.0,0.24920154,vbg,left
1958.3,tracking,5.0,0.43198025,vbg,left
1958.5,existing,5.0,0.37822628,vbg,left
1958.5,operating,5.0,0.04136145,vbg,left
1958.6,establishing,5.0,0.77824,vbg,left
1958.6,planning,5.0,0.029123366,vbg,left
1958.6,involving,5.0,0.8332495,vbg,left
1958.7,worldwide  tracking,7.4977417,0.4986518,jj vbg,center
1958.7,chemical  elements,7.4989657,0.13530171,jj nns,center
1958.8,replacing,5.0,0.45809674,vbg,left
1958.8,Kitt  Peak,5.0,0.58536476,GeographicFeature.txt,right
1958.9,briefing,5.0,0.070311904,vbg,left
1958.9,expanding,5.0,0.9843662,vbg,left
1959.1,Otto  Struve,5.0,0.61088985,Person.txt,right
1959.1,naming,5.0,0.21107906,vbg,left
1959.1,Navy  McDonnell,5.0,0.69013387,Person.txt,right
1959.2,250  miles,5.0,0.14851278,cd nns,right
1959.2,permitting,5.0,0.21361434,vbg,left
1959.4,Jerrle  Cobb,6.9940414,0.07618064,Person.txt,left
1959.4,R  Cooper,6.9948497,0.83065706,Person.txt,left
1959.4,western  operations,5.0,0.9541282,jj nns,right
1959.5,J  Allen  Hynek,5.00219,0.5791807,Person.txt,right
1959.5,L  E  Flint,5.004585,0.5312629,Person.txt,right
1959.6,M  Ross,5.0060263,0.068775356,Person.txt,right
1959.8,Albert  Scott  Crossfield,5.025889,0.15943903,Person.txt,center
1959.8,Prof  A  Gib  DuBusk,5.017392,0.4548033,Person.txt,right
1959.9,Clark  T  Randt  Jr,5.032434,0.5549581,Person.txt,center
1959.9,Dr  Wemher  von  Braun,6.597434,0.23429751,Person.txt,right
1959.9,Project  Echo,5.022676,0.21115506,FieldTerminology.txt,center
1960.0,President  Elsenhower,6.7808137,0.38555908,Person.txt,right
1960.2,acting,5.0,0.73411155,vbg,left
1960.3,A  Scott  Crossfleid,5.0017533,0.5192909,Person.txt,left
1960.3,A  Scott  Crossfleld,5.0,0.32788885,Person.txt,right
1960.3,1000  miles,5.021913,0.8066581,cd nns,left
1960.5,400  feet,5.009416,0.5340934,cd nns,right
1960.7,5000  miles,9.548527,0.3686207,cd nns,right
1960.8,two  steps,5.0,0.5239936,cd nns,right
1960.8,biomedical  results,5.0,0.75323313,jj nns,right
1960.8,military  services,10.396522,0.66561395,jj nns,right
1960.8,G  Mussolov,6.332128,0.01186049,Person.txt,right
1960.9,young  scientists,5.0,0.6048116,jj nns,center
1960.9,34  years,5.0,0.031092107,cd nns,center
1961.0,Dr  Henry  J  E  Reid,7.3223767,0.82118595,Person.txt,right
1961.1,100  feet,5.0,0.3588032,cd nns,right
1961.2,3  feet,5.0,0.8998555,cd nns,left
1961.3,Soviet  astronomers,5.3402185,0.3014871,jj nns,right
1961.3,2  years,9.055283,0.5038916,cd nns,right
1961.3,major  steps,5.5642557,0.5553622,jj nns,right
1961.4,biomedical  data,5.0,0.3122545,jj nns,right
1961.4,700  feet,5.0,0.12222266,cd nns,left
1961.4,Jerome  Wiesner,17.26168,0.35708964,Person.txt,right
1961.7,1000  times,12.576132,0.8939049,cd nns,center
1961.7,hypersonic  speeds,7.515997,0.33393848,jj nns,center
1961.7,the  national  civil  service,5.0,0.6256374,dt jj jj nn,center
1961.8,other  characteristics,5.0,0.44883955,jj nns,center
1961.8,scientific  measurements,5.0,0.46033174,jj nns,center
1961.9,great  distances,5.0,0.71042997,jj nns,center
1961.9,new  discoveries,5.0,0.7260171,jj nns,center
1961.9,long  periods,8.4896965,0.71599317,jj nns,right
1962.0,D  Brainerd  Holmes,14.731288,0.44022274,Person.txt,right
1962.0,space  exploration,24.851458,0.99956644,FieldTerminology.txt,center
1962.2,many  fields,5.0,0.2048325,jj nns,left
1962.3,scientific  aspects,5.0,0.4580009,jj nns,left
1962.3,celestial  mechanics,5.0,0.15062821,jj nns,left
1962.4,physical  properties,6.3363028,0.3511107,jj nns,left
1962.5,previous  years,6.435238,0.7977128,jj nns,left
1962.5,milky  ways,10.602449,0.5076989,jj nns,left
1962.5,Goose  Bay,17.591234,0.93781924,GeographicFeature.txt,left
1962.5,physical  sciences,10.6945,0.65726686,jj nns,right
1962.7,sounding,5.0,0.94322985,vbg,left
1962.7,technological  developments,5.0,0.7018967,jj nns,right
1962.8,going,5.0,0.89704597,vbg,left
1963.0,new  ideas,5.0,0.85791,jj nns,right
1963.0,living  conditions,5.0,0.68410665,vbg nns,right
1963.1,major  elements,5.0,0.8209078,jj nns,right
1963.1,other  projects,7.1801972,0.6406777,jj nns,right
1963.1,new  findings,7.1739526,0.7556021,jj nns,right
1963.3,Dr  Raymond  L  Bisplinghoff,11.959871,0.96982294,Person.txt,center
1963.3,public  understanding,5.0,0.18190032,jj vbg,right
1963.4,solar  flares,32.38489,0.4866628,jj nns,center
1963.4,new  understanding,5.0,0.09762174,jj vbg,right
1963.5,lunar  landing  research,12.078558,0.58345455,jj vbg nn,center
1963.5,annual  meeting,19.821058,0.82379097,jj vbg,center
1963.5,high  speeds,5.0,0.69012225,jj nns,right
1963.5,other  states,5.0,0.32935917,jj nns,right
1963.6,supersonic  transports,7.4329295,0.48438698,jj nns,center
1963.7,four  years,19.96704,0.4702263,cd nns,center
1963.7,the  international  astronautical  federation,7.430059,0.8738064,dt jj jj nn,right
1963.8,50  years,5.0149074,0.20027155,cd nns,right
1963.8,technological  problems,5.028569,0.45039618,jj nns,right
1963.9,new  missions,5.034196,0.30090064,jj nns,center
1963.9,the  general  electric  co,5.0237403,0.7486699,dt jj jj nn,right
1964.1,significant  contributions,5.0025496,0.12155348,jj nns,right
1964.2,federal  governments,5.0,0.5231747,jj nns,left
1964.3,national  aeronautics,34.991566,0.8379979,jj nns,left
1964.4,electronic  devices,5.0,0.50836563,jj nns,right
1964.5,administrative  operations,8.048401,0.6144021,jj nns,left
1964.5,two  agencies,5.0,0.86847794,cd nns,right
1964.6,﻿manned  orbiting  laboratory,22.461302,0.7104599,jj vbg nn,left
1964.7,outstanding  contributions,5.1300206,0.942875,jj nns,center
1964.7,scientific  results,13.9498205,0.049218178,jj nns,left
1964.8,few  miles,13.994033,0.3297323,jj nns,left
1964.8,high  temperatures,5.165064,0.37458372,jj nns,center
1964.9,physical  processes,5.0,0.25601602,jj nns,center
1964.9,elliptical  galaxies,5.0,0.501907,jj nns,center
1964.9,the  House,23.14557,0.5718057,FieldTerminology.txt,left
1965.0,three  times,37.813732,0.8857992,cd nns,left
1965.2,Dr  Barry  Clark,8.025786,0.7626773,Person.txt,right
1965.3,leading  edges,5.0,0.61722296,vbg nns,left
1965.3,Anthony  Lewis,5.0,0.5888452,Person.txt,left
1965.3,social  problems,5.0,0.9451083,jj nns,left
1965.4,sonic  booms,5.0,0.7000004,jj nns,left
1965.4,new  programs,7.4309735,0.78567326,jj nns,left
1965.6,Homer  E  Newell  Jr,11.536612,0.24310279,Person.txt,center
1965.7,national  goals,5.0,0.9655171,jj nns,left
1965.7,Daniel  Brewster,5.0,0.84161526,Person.txt,left
1965.7,11  months,5.0,0.31026846,cd nns,left
1965.8,other  areas,11.1602125,0.71340394,jj nns,left
1965.8,Dr  Ivan  L  Bennett  Jr,6.7519283,0.05216205,Person.txt,center
1965.9,500  employees,5.0,0.15800327,cd nns,center
1965.9,new  data,17.898022,0.0860275,jj nns,left
1965.9,Commander  Gen  Bernard  A  Schriever,6.573374,0.13610333,Person.txt,left
1966.0,other  galaxies,5.0,0.6251135,jj nns,left
1966.1,tracking  facilities,5.028099,0.22420764,vbg nns,left
1966.3,aeronautical  systems,5.0,0.8565618,jj nns,right
1966.4,Robert  Hotz,10.217663,0.547808,Person.txt,left
1966.4,significant  changes,6.238321,0.8242655,jj nns,left
1966.4,federal  programs,5.0091825,0.71075964,jj nns,left
1966.5,nuclear  weapons,10.113817,0.3052866,jj nns,left
1966.6,new  instruments,5.0089617,0.9755789,jj nns,left
1966.6,Guyford  Stever,27.007065,0.062681556,Person.txt,left
1966.7,two  hours,16.440933,0.14081484,cd nns,left
1966.9,medical  sciences,5.0,0.4856872,jj nns,center
1966.9,solar  xrays,5.0,0.32340688,jj nns,center
1966.9,Aerospace  industry,16.216394,0.40964943,FieldTerminology.txt,left
