rocket,1721,0.083082,0.154079,0.141994,0.323263,0.190332,0.182779,0.193353,0.178248,0.226586,0.191843,0.158610,0.138973,0.058912,0.004532,0.013595,0.010574,0.031722,0.022659,0.007553,0.015106,0.001511,0.004532,0.003021,0.001511,0.009063,0.031722,0.019637,0.007553,0.010574,0.003021,0.030211,0.015106,0.031722,0.031722,0.006042,0.004532,0.000000,0.016616,0.001511,0.000000,0.000000,0.001511,0.004532,0.006042,0.001511,0.000000,0.012085,0.010574
nasa,1273,0.028701,0.057402,0.069486,0.220544,0.123867,0.232628,0.167674,0.216012,0.228097,0.135952,0.099698,0.067976,0.031722,0.004532,0.007553,0.007553,0.015106,0.027190,0.004532,0.009063,0.000000,0.004532,0.001511,0.003021,0.016616,0.019637,0.013595,0.006042,0.000000,0.000000,0.022659,0.009063,0.012085,0.018127,0.001511,0.004532,0.000000,0.006042,0.003021,0.000000,0.000000,0.001511,0.006042,0.000000,0.004532,0.000000,0.000000,0.007553
altitude,534,0.013595,0.045317,0.040785,0.126888,0.064955,0.093656,0.078550,0.095166,0.081571,0.036254,0.043807,0.016616,0.031722,0.000000,0.001511,0.001511,0.006042,0.003021,0.004532,0.009063,0.000000,0.000000,0.000000,0.000000,0.000000,0.003021,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.003021,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.001511,0.000000
payload,456,0.007553,0.025680,0.054381,0.090634,0.040785,0.055891,0.051360,0.077039,0.111782,0.061934,0.019637,0.021148,0.019637,0.001511,0.004532,0.001511,0.003021,0.007553,0.000000,0.013595,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.001511,0.000000,0.001511,0.000000,0.003021,0.003021,0.000000,0.003021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.001511,0.000000
space,330,0.012085,0.043807,0.043807,0.052870,0.046828,0.039275,0.010574,0.012085,0.021148,0.025680,0.006042,0.012085,0.004532,0.000000,0.012085,0.003021,0.010574,0.006042,0.001511,0.003021,0.000000,0.001511,0.001511,0.003021,0.013595,0.003021,0.006042,0.000000,0.003021,0.003021,0.022659,0.004532,0.018127,0.006042,0.004532,0.003021,0.000000,0.004532,0.000000,0.000000,0.000000,0.001511,0.009063,0.004532,0.000000,0.000000,0.010574,0.007553
experiment,322,0.001511,0.015106,0.022659,0.037764,0.031722,0.049849,0.040785,0.042296,0.021148,0.054381,0.064955,0.045317,0.019637,0.000000,0.000000,0.001511,0.003021,0.009063,0.001511,0.003021,0.001511,0.000000,0.000000,0.000000,0.000000,0.006042,0.006042,0.000000,0.001511,0.000000,0.001511,0.000000,0.003021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
first,312,0.024169,0.028701,0.034743,0.057402,0.042296,0.040785,0.028701,0.022659,0.030211,0.025680,0.009063,0.009063,0.006042,0.000000,0.006042,0.004532,0.015106,0.016616,0.001511,0.000000,0.004532,0.001511,0.000000,0.001511,0.001511,0.003021,0.001511,0.001511,0.001511,0.001511,0.004532,0.009063,0.007553,0.004532,0.001511,0.000000,0.000000,0.003021,0.003021,0.000000,0.000000,0.000000,0.000000,0.004532,0.000000,0.000000,0.004532,0.003021
test,298,0.028701,0.051360,0.028701,0.075529,0.052870,0.037764,0.022659,0.019637,0.021148,0.022659,0.003021,0.006042,0.001511,0.000000,0.001511,0.000000,0.024169,0.016616,0.000000,0.003021,0.000000,0.001511,0.000000,0.000000,0.000000,0.001511,0.004532,0.000000,0.001511,0.000000,0.001511,0.001511,0.000000,0.001511,0.000000,0.001511,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004532,0.007553
flight,280,0.016616,0.030211,0.039275,0.075529,0.039275,0.040785,0.019637,0.024169,0.012085,0.007553,0.009063,0.004532,0.000000,0.001511,0.001511,0.001511,0.013595,0.015106,0.021148,0.003021,0.001511,0.001511,0.000000,0.000000,0.006042,0.003021,0.003021,0.000000,0.001511,0.000000,0.004532,0.003021,0.003021,0.007553,0.000000,0.001511,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004532,0.000000
srl,276,0.000000,0.000000,0.000000,0.074018,0.022659,0.057402,0.063444,0.075529,0.061934,0.025680,0.018127,0.012085,0.006042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
rpt,266,0.000000,0.000000,0.013595,0.067976,0.022659,0.058912,0.064955,0.069486,0.060423,0.019637,0.010574,0.009063,0.004532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
release,260,0.000000,0.000000,0.046828,0.037764,0.058912,0.051360,0.022659,0.016616,0.028701,0.024169,0.012085,0.001511,0.001511,0.000000,0.004532,0.001511,0.019637,0.018127,0.001511,0.007553,0.001511,0.003021,0.001511,0.001511,0.001511,0.001511,0.004532,0.003021,0.000000,0.000000,0.006042,0.003021,0.004532,0.003021,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511
range,245,0.009063,0.007553,0.015106,0.030211,0.033233,0.033233,0.021148,0.027190,0.036254,0.045317,0.015106,0.037764,0.018127,0.003021,0.000000,0.001511,0.006042,0.006042,0.001511,0.001511,0.000000,0.001511,0.000000,0.000000,0.001511,0.000000,0.000000,0.001511,0.001511,0.000000,0.006042,0.001511,0.001511,0.006042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mi,224,0.000000,0.021148,0.039275,0.072508,0.078550,0.022659,0.030211,0.013595,0.021148,0.006042,0.013595,0.004532,0.006042,0.000000,0.000000,0.000000,0.000000,0.009063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
booster,224,0.019637,0.033233,0.028701,0.030211,0.039275,0.040785,0.013595,0.016616,0.022659,0.012085,0.009063,0.004532,0.000000,0.000000,0.001511,0.000000,0.009063,0.007553,0.001511,0.001511,0.000000,0.000000,0.006042,0.001511,0.000000,0.018127,0.007553,0.000000,0.000000,0.000000,0.003021,0.000000,0.004532,0.000000,0.001511,0.001511,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000
research,208,0.006042,0.019637,0.019637,0.027190,0.027190,0.031722,0.010574,0.039275,0.031722,0.024169,0.019637,0.013595,0.015106,0.000000,0.003021,0.003021,0.003021,0.006042,0.003021,0.000000,0.000000,0.000000,0.000000,0.000000,0.003021,0.001511,0.003021,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
station,201,0.006042,0.040785,0.019637,0.006042,0.024169,0.043807,0.024169,0.033233,0.036254,0.025680,0.030211,0.007553,0.001511,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
system,183,0.007553,0.010574,0.016616,0.024169,0.028701,0.027190,0.018127,0.024169,0.012085,0.028701,0.004532,0.004532,0.004532,0.000000,0.012085,0.000000,0.009063,0.013595,0.001511,0.003021,0.000000,0.000000,0.001511,0.000000,0.001511,0.003021,0.000000,0.000000,0.000000,0.000000,0.003021,0.001511,0.004532,0.003021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001511,0.000000,0.000000,0.004532
aerobee,183,0.003021,0.010574,0.015106,0.028701,0.018127,0.030211,0.022659,0.028701,0.030211,0.037764,0.025680,0.019637,0.006042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
