space,7483,0.006078,0.025370,0.036073,0.043340,0.054572,0.018895,0.015724,0.014931,0.019688,0.013742,0.013742,0.061839,0.062104,0.035677,0.043340,0.030259,0.012685,0.023652,0.005814,0.006342,0.006607,0.004757,0.012289,0.017706,0.130418,0.016517,0.013081,0.009646,0.003568,0.007664,0.029598,0.023124,0.022331,0.029995,0.003303,0.011760,0.014138,0.014667,0.011496,0.010042,0.007003,0.005153,0.007796,0.003700,0.005550,0.008457,0.004625,0.005021
nasa,6164,0.003964,0.010571,0.022727,0.036734,0.037923,0.012949,0.011099,0.007796,0.015592,0.012024,0.008325,0.049815,0.047437,0.027220,0.031845,0.017574,0.017178,0.025766,0.009382,0.006739,0.008721,0.010042,0.013742,0.011496,0.078885,0.014799,0.014799,0.011364,0.003964,0.008192,0.026295,0.017574,0.022067,0.029863,0.002246,0.011364,0.010967,0.008721,0.009249,0.010571,0.007664,0.008853,0.008192,0.004096,0.006475,0.007135,0.010571,0.010439
air,2685,0.009117,0.007003,0.008853,0.015328,0.014138,0.006607,0.004360,0.004757,0.006607,0.006342,0.004889,0.025634,0.024709,0.013346,0.016121,0.011364,0.006871,0.007135,0.005021,0.007003,0.005285,0.002775,0.004625,0.003964,0.045719,0.004889,0.002775,0.003964,0.003832,0.003171,0.008853,0.005021,0.003171,0.005418,0.000661,0.001982,0.004096,0.002907,0.006871,0.002114,0.001850,0.004360,0.007135,0.001850,0.002511,0.002511,0.002775,0.001453
flight,2589,0.002907,0.008325,0.013874,0.017838,0.021274,0.005153,0.005946,0.006210,0.008192,0.004493,0.003039,0.022727,0.026691,0.015856,0.017970,0.013742,0.007400,0.007400,0.002114,0.002114,0.005021,0.004360,0.003568,0.009249,0.042019,0.003568,0.003303,0.003303,0.000925,0.004757,0.007003,0.004096,0.005285,0.007267,0.000661,0.004493,0.000925,0.003568,0.001982,0.002114,0.001057,0.001057,0.001718,0.000793,0.001057,0.001189,0.001453,0.001453
center,2428,0.002643,0.004625,0.010307,0.015592,0.014667,0.002114,0.001453,0.001850,0.000925,0.001850,0.000529,0.024974,0.029070,0.016253,0.027220,0.015196,0.007135,0.006739,0.001189,0.001850,0.000396,0.001453,0.001321,0.002643,0.031052,0.005550,0.005153,0.003568,0.001189,0.003039,0.016121,0.007664,0.012421,0.017442,0.002114,0.004757,0.002246,0.003568,0.002378,0.003436,0.001321,0.000925,0.001586,0.000000,0.000264,0.000661,0.000925,0.001189
force,2300,0.008192,0.006475,0.008060,0.012024,0.010703,0.005285,0.002775,0.003832,0.005682,0.004096,0.003436,0.023784,0.021274,0.010307,0.012421,0.008721,0.004493,0.006078,0.004625,0.006871,0.004360,0.002775,0.004228,0.003700,0.039773,0.004889,0.002775,0.003171,0.003436,0.003039,0.008192,0.004228,0.002775,0.005418,0.000396,0.001586,0.003832,0.002643,0.006607,0.001718,0.001586,0.004493,0.007400,0.001189,0.002114,0.001586,0.002907,0.001189
program,2044,0.001850,0.006342,0.010307,0.013346,0.015460,0.009117,0.009117,0.005550,0.013742,0.007400,0.004228,0.023520,0.017970,0.012685,0.013346,0.008721,0.004889,0.008457,0.001057,0.001718,0.001982,0.000264,0.002378,0.002907,0.024577,0.004228,0.001321,0.002378,0.000925,0.000925,0.005153,0.003171,0.003700,0.004625,0.000396,0.001453,0.001057,0.001453,0.003700,0.002775,0.000661,0.002246,0.001850,0.000396,0.001586,0.001718,0.000529,0.001321
first,1967,0.001850,0.005814,0.008325,0.009646,0.013214,0.006607,0.005814,0.007267,0.007003,0.005814,0.006078,0.018499,0.017310,0.012024,0.010967,0.012024,0.005550,0.007400,0.002511,0.002907,0.002907,0.003964,0.004625,0.005153,0.025766,0.002378,0.002114,0.001057,0.002114,0.001057,0.002775,0.003039,0.001982,0.003303,0.000396,0.002114,0.002511,0.004625,0.003568,0.001850,0.002378,0.001189,0.002775,0.000661,0.001189,0.002511,0.001718,0.001586
satellite,1893,0.001189,0.006871,0.009382,0.008853,0.009910,0.005418,0.004360,0.006342,0.004493,0.003436,0.004096,0.016517,0.013214,0.014403,0.013081,0.006475,0.003436,0.012421,0.002907,0.003700,0.000661,0.001057,0.003964,0.006210,0.026163,0.003303,0.002643,0.002378,0.002643,0.002246,0.004360,0.003568,0.003171,0.005285,0.000000,0.001057,0.001718,0.004889,0.005814,0.001850,0.001321,0.002246,0.006342,0.001057,0.000793,0.001189,0.000396,0.001982
american,1865,0.004228,0.012817,0.014006,0.015724,0.022199,0.011628,0.012024,0.008060,0.012553,0.009514,0.008325,0.015063,0.007928,0.003568,0.004360,0.006210,0.002907,0.006210,0.000925,0.001321,0.000925,0.000396,0.000793,0.001189,0.007796,0.001453,0.001586,0.001189,0.000793,0.000661,0.004757,0.005021,0.006871,0.003700,0.001057,0.001321,0.003964,0.003171,0.001453,0.002378,0.002511,0.001189,0.002643,0.001189,0.001982,0.002643,0.001057,0.002378
