approx year, term, approx size, fill alpha percent, possible pos name, horiz align
2007.7,wing,11.915384,0.45987412,vbg,left
1973.1,extending,11.950261,0.42968884,vbg,left
2007.2,orbiting,12.140675,0.49438372,vbg,left
1978.3,developing,12.355767,0.4840453,vbg,left
1977.3,acting,12.388464,0.46992776,vbg,left
1968.0,spending,12.4137125,0.4722648,vbg,left
1958.0,beginning,8.0,0.4864205,vbg,left
1958.3,following,8.0,0.49278545,vbg,left
1958.4,photographing,8.0,0.4164743,vbg,left
1958.7,going,8.0,0.49118993,vbg,left
1959.0,transmitting,8.0,0.4552743,vbg,left
1959.0,visiting,8.0,0.40134668,vbg,left
1959.3,decaying,8.0,0.0654809,vbg,left
1960.2,understanding,8.0,0.476174,vbg,left
1961.0,bringing,8.0,0.4484222,vbg,left
1961.3,leading,8.0,0.47539076,vbg,left
1961.3,requiring,8.0,0.41793132,vbg,left
1961.3,testifying,8.0,0.2544107,vbg,left
1961.3,bouncing,8.0,0.30323824,vbg,left
1961.3,making,8.0,0.48800746,vbg,left
1961.5,undertaking,8.0,0.42378747,vbg,left
1961.6,pointing,8.0,0.4128442,vbg,left
1961.7,slipping,8.0,0.3727503,vbg,left
1961.7,winning,8.0,0.25550875,vbg,left
1961.8,firing,8.0,0.46449944,vbg,left
1962.0,waiting,8.0,0.36387792,vbg,left
1962.3,proceeding,8.0,0.43563545,vbg,left
1962.3,speaking,8.0,0.45222187,vbg,left
1962.5,coming,8.0,0.4491807,vbg,left
1962.5,attempting,8.0,0.40206003,vbg,left
1962.5,setting,8.0,0.43862578,vbg,left
1978.5,using,14.887147,0.49758878,vbg,left
1962.6,challenging,8.0,0.39708173,vbg,left
1963.3,addressing,8.0,0.31092086,vbg,left
1964.3,maintaining,8.0,0.41067466,vbg,left
1964.3,commenting,8.0,0.34199467,vbg,left
1964.3,bearing,8.0,0.43638197,vbg,left
1964.3,emphasizing,8.0,0.34460625,vbg,left
1965.3,discussing,8.0,0.3977908,vbg,left
1965.3,parking,8.0,0.4461508,vbg,left
1965.6,urging,8.0,0.3240305,vbg,left
1967.4,growing,8.0,0.4453952,vbg,left
1968.0,starting,8.0,0.39003003,vbg,left
1968.2,warning,8.0,0.41939107,vbg,left
1968.3,retiring,8.0,0.40063414,vbg,left
1968.3,phasing,8.0,0.40030232,vbg,left
1968.4,approaching,8.0,0.39566576,vbg,left
