approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1975.6,programming,13.445876,0.8340381,vbg,left
1984.8,explaining,13.487576,0.49581707,vbg,left
1989.8,taking,13.5497675,6.264448E-5,vbg,left
2001.6,ensuring,13.609077,0.72804946,vbg,left
1990.2,grounding,13.623648,0.25857812,vbg,left
1998.4,servicing,13.660829,0.47362924,vbg,left
1986.2,leading,13.663467,0.9444845,vbg,left
1968.6,handling,5.0,0.66384304,vbg,left
1968.8,drawing,5.0,0.7921534,vbg,left
1968.8,launching,5.0,0.36598295,vbg,left
1968.8,calling,5.0,0.43277848,vbg,left
1968.9,organizing,5.0,0.8357429,vbg,left
2001.7,performing,13.686727,0.43586826,vbg,left
1968.9,thinking,5.0,0.76580834,vbg,left
1969.2,marshaling,5.0,0.7177468,vbg,left
1969.2,obscuring,5.0,0.53726906,vbg,left
1969.2,roving,5.0,0.5892429,vbg,left
1969.5,manipulating,5.0,0.6379826,vbg,left
1969.6,pioneering,5.0,0.47075677,vbg,left
1969.7,plunging,5.0,0.8435115,vbg,left
1969.8,expressing,5.0,0.37060094,vbg,left
1970.0,picking,5.0,0.055776656,vbg,left
1970.5,elevating,5.0,0.28781092,vbg,left
1981.9,measuring,13.6956625,0.86181116,vbg,left
1970.7,destroying,5.0,0.8583438,vbg,left
1970.8,contrasting,5.0,0.81123716,vbg,left
1971.0,absorbing,5.0,0.15525955,vbg,left
1971.1,halving,5.0,0.73653173,vbg,left
1971.3,grappling,5.0,0.40146852,vbg,left
1971.3,crashing,5.0,0.23585522,vbg,left
1971.4,readying,5.0,0.5734884,vbg,left
1971.5,correcting,5.0,0.33114398,vbg,left
1971.5,arching,5.0,0.7996764,vbg,left
1971.7,advertising,5.0,0.5277307,vbg,left
2007.8,defining,13.746777,0.8208237,vbg,left
1971.8,engineering,22.446148,0.041661084,vbg,left
1971.7,cornering,5.0,0.71471035,vbg,left
1972.0,coping,5.0,0.27492553,vbg,left
1972.6,contaminating,5.0,0.6783427,vbg,left
1972.6,burgeoning,5.0,0.24436551,vbg,left
1972.9,constituting,5.0,0.2732728,vbg,left
1972.9,peaking,5.0,0.16466093,vbg,left
1973.2,impeding,5.0,0.043436408,vbg,left
1973.2,classifying,5.0,0.6525737,vbg,left
1973.4,canceling,5.0,0.6103874,vbg,left
1973.5,channeling,5.0,0.059610188,vbg,left
1982.0,buying,13.748806,0.045671105,vbg,left
1973.6,beaming,5.0,0.64588225,vbg,left
1973.8,centering,5.0,0.08691406,vbg,left
1973.9,parachuting,5.0,0.47897536,vbg,left
1974.0,blocking,5.0,0.99050313,vbg,left
1974.3,bending,5.0,0.7818428,vbg,left
1974.6,confounding,5.0,0.7181118,vbg,left
1975.2,caring,5.0,0.6273411,vbg,left
1975.4,broadening,5.0,0.65248364,vbg,left
1975.8,bouncing,5.0,0.95095164,vbg,left
1975.8,inviting,5.0,0.6678628,vbg,left
1972.3,discussing,13.779014,0.64626503,vbg,left
1976.0,hanging,5.0,0.5493145,vbg,left
1976.0,blasting,5.0,0.32445163,vbg,left
1976.2,dying,5.0,0.90205485,vbg,left
1976.3,beheading,5.0,0.59534764,vbg,left
1976.4,beating,5.0,0.13526857,vbg,left
1976.5,behaving,5.0,0.22946084,vbg,left
1976.7,hardening,5.0,0.14162773,vbg,left
1976.8,bargaining,5.0,0.046969593,vbg,left
1977.1,baking,5.0,0.91224337,vbg,left
1977.2,culminating,5.0,0.3623671,vbg,left
1974.6,positioning,13.818218,0.4384972,vbg,left
1977.3,arising,5.0,0.12062174,vbg,left
1977.4,aiming,5.0,0.2068789,vbg,left
1977.4,allocating,5.0,0.9328669,vbg,left
1977.5,alluding,5.0,0.40204448,vbg,left
1977.5,differing,5.0,0.27224535,vbg,left
1977.6,exerting,5.0,0.84114414,vbg,left
1977.6,admitting,5.0,0.23706806,vbg,left
1978.2,debating,5.0,0.9467653,vbg,left
1978.4,smoldering,5.0,0.06647402,vbg,left
1978.4,compromising,5.0,0.9435582,vbg,left
2003.1,showing,13.907043,0.14430654,vbg,left
1978.5,shorting,5.0,0.44583672,vbg,left
1978.6,speeding,5.0,0.67478603,vbg,left
1978.6,shading,5.0,0.01823026,vbg,left
1978.6,capitalizing,5.0,0.80249506,vbg,left
1978.7,witnessing,5.0,0.43955904,vbg,left
1978.7,sewing,5.0,0.64715964,vbg,left
1978.8,bettering,5.0,0.8055704,vbg,left
1978.9,seeping,5.0,0.93183255,vbg,left
1979.1,overriding,5.0,0.92158407,vbg,left
1979.4,opposing,5.0,0.41665936,vbg,left
1990.9,holding,13.91306,0.88823897,vbg,left
1979.7,narrowing,5.0,0.9096525,vbg,left
1980.3,dumping,5.0,0.6685938,vbg,left
1980.3,furnishing,5.0,0.854516,vbg,left
1980.4,counteracting,5.0,0.9691317,vbg,left
1980.5,arranging,5.0,0.16555083,vbg,left
1980.6,bolting,5.0,0.7143544,vbg,left
1980.7,skipping,5.0,0.5343538,vbg,left
1980.8,outfitting,5.0,0.0017957091,vbg,left
1980.8,hauling,5.0,0.022164822,vbg,left
1980.9,shutting,5.0,0.5361911,vbg,left
1971.5,competing,13.979564,0.45442218,vbg,left
1981.0,governing,5.0,0.21215308,vbg,left
1981.0,abandoning,5.0,0.7587796,vbg,left
1981.2,protecting,5.0,0.26956016,vbg,left
1981.3,specifying,5.0,0.99575067,vbg,left
1981.4,pacing,5.0,0.9913292,vbg,left
1981.5,disseminating,5.0,0.026542902,vbg,left
1981.6,salvaging,5.0,0.4851328,vbg,left
1981.6,mining,5.0,0.28239053,vbg,left
1981.8,memorizing,5.0,0.9966549,vbg,left
1982.2,flickering,5.0,0.36327946,vbg,left
2006.5,continuing,14.078893,0.7656776,vbg,left
1982.4,maximizing,5.0,0.808336,vbg,left
1982.4,blaming,5.0,0.17506975,vbg,left
1982.4,forwarding,5.0,0.44958383,vbg,left
