approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,seeing,5.0,0.6022173,vbg,left
1958.0,cruising,5.0,0.9553686,vbg,left
1958.3,scanning,5.0,0.42990178,vbg,left
1958.3,boosting,5.0,0.32094336,vbg,left
1958.5,firing,5.0,0.2692492,vbg,left
2006.6,supporting,14.149875,0.21158385,vbg,left
1958.6,doing,5.0,0.8655915,vbg,left
1958.6,watching,5.0,0.17098701,vbg,left
1958.6,attending,5.0,0.953708,vbg,left
1958.8,beginning,5.0,0.28759217,vbg,left
1958.9,breeding,5.0,0.42840934,vbg,left
1959.2,briefing,5.0,0.68500626,vbg,left
1959.4,tracking,5.0,0.31645155,vbg,left
1959.4,lifting,5.0,0.03994775,vbg,left
1959.6,varying,5.0,0.25443524,vbg,left
1959.6,shining,5.0,0.34285378,vbg,left
1961.1,going,14.160798,0.23041832,vbg,left
1959.6,establishing,5.0,0.73340577,vbg,left
1959.7,entering,5.0,0.4934491,vbg,left
1959.8,switching,5.0,0.9026051,vbg,left
1959.8,sampling,5.0,0.6731296,vbg,left
1959.8,sailing,5.0,0.054463387,vbg,left
1960.1,restarting,5.0,0.28347176,vbg,left
1960.1,deflecting,5.0,0.68382317,vbg,left
1960.1,culminating,5.0,0.066912234,vbg,left
1960.1,negotiating,5.0,0.057780743,vbg,left
1960.3,rejecting,5.0,0.4806928,vbg,left
1968.0,contracting,14.250272,0.87111753,vbg,left
1960.3,thinking,5.0,0.39426905,vbg,left
1960.4,burgeoning,5.0,0.08101952,vbg,left
1960.6,reconciling,5.0,0.15074784,vbg,left
1960.7,recurring,5.0,0.1127224,vbg,left
1960.8,attaining,5.0,0.46770966,vbg,left
1960.9,rebuilding,5.0,0.603004,vbg,left
1961.0,invoking,5.0,0.34016436,vbg,left
1961.0,appearing,5.0,0.107150495,vbg,left
1961.1,disclosing,5.0,0.63412607,vbg,left
1961.3,emanating,5.0,0.8789448,vbg,left
1961.8,exceeding,14.275562,0.9875643,vbg,left
1961.3,forbidding,5.0,0.85819227,vbg,left
1961.4,supervising,5.0,0.56266737,vbg,left
1961.5,effecting,5.0,0.0057936907,vbg,left
1961.6,struggling,5.0,0.9295719,vbg,left
1961.8,concealing,5.0,0.13067508,vbg,left
1961.8,recruiting,5.0,0.8132345,vbg,left
1962.0,compromising,5.0,0.8523942,vbg,left
1962.1,razing,5.0,0.76816773,vbg,left
1962.3,quickening,5.0,0.19901341,vbg,left
1962.4,complicating,5.0,0.71565855,vbg,left
1963.3,pioneering,14.327785,0.6682774,vbg,left
1962.6,paving,5.0,0.62610465,vbg,left
1962.8,compensating,5.0,0.93184483,vbg,left
1963.1,carping,5.0,0.92733234,vbg,left
1963.4,broadening,5.0,0.1387937,vbg,left
1963.7,communicating,5.0,0.3671065,vbg,left
1964.1,combing,5.0,0.755605,vbg,left
1964.4,boiling,5.0,0.16126841,vbg,left
1964.6,amassing,5.0,0.15842259,vbg,left
1965.3,circulating,5.0,0.5611099,vbg,left
1965.5,boasting,5.0,0.23820001,vbg,left
1970.3,decreasing,14.353969,0.7139421,vbg,left
1965.8,cleansing,5.0,0.6559191,vbg,left
1966.1,boating,5.0,0.11719555,vbg,left
1966.9,cheering,5.0,0.18156767,vbg,left
1967.1,binding,5.0,0.5813037,vbg,left
1967.4,airing,5.0,0.6563176,vbg,left
1967.6,channeling,5.0,0.9774214,vbg,left
1967.9,cavorting,5.0,0.101985455,vbg,left
1968.2,bordering,5.0,0.58369654,vbg,left
1968.5,blasting,5.0,0.014596224,vbg,left
1968.8,billing,5.0,0.14706874,vbg,left
2003.1,neighboring,14.39292,0.590458,vbg,left
1969.3,agreeing,5.0,0.12063128,vbg,left
1969.6,bypassing,5.0,0.5916774,vbg,left
1969.9,benefiting,5.0,0.31121272,vbg,left
1970.5,alluding,5.0,0.49602515,vbg,left
1971.8,bombing,5.0,0.103776634,vbg,left
1972.1,absorbing,5.0,0.37872803,vbg,left
1973.5,layering,5.0,0.8256852,vbg,left
1973.8,endangering,5.0,0.2515105,vbg,left
1974.1,beaming,5.0,0.6819228,vbg,left
1974.4,appointing,5.0,0.15200359,vbg,left
1968.1,accomplishing,14.409889,0.31687587,vbg,left
1974.5,abolishing,5.0,0.4214415,vbg,left
1974.7,freeing,5.0,0.9673949,vbg,left
1975.1,lying,5.0,0.5823142,vbg,left
1975.3,linking,5.0,0.4678949,vbg,left
1975.3,dying,5.0,0.1888066,vbg,left
1975.5,cementing,5.0,0.4638626,vbg,left
1975.8,blaming,5.0,0.84650743,vbg,left
1976.1,altering,5.0,0.78254795,vbg,left
1976.3,obeying,5.0,0.5126295,vbg,left
1976.5,framing,5.0,0.9023309,vbg,left
1970.5,converting,14.418109,0.45936835,vbg,left
1976.8,exercising,5.0,0.6822539,vbg,left
1977.1,defecting,5.0,0.5330917,vbg,left
1977.3,acknowledging,5.0,0.36391562,vbg,left
1977.4,parachuting,5.0,0.9958633,vbg,left
1977.7,promoting,5.0,0.4745013,vbg,left
1978.0,programing,5.0,0.71549034,vbg,left
1978.3,cultivating,5.0,0.41327965,vbg,left
1978.4,backing,5.0,0.8105809,vbg,left
1978.5,mistaking,5.0,0.62046015,vbg,left
1978.6,prodding,5.0,0.7650244,vbg,left
1961.7,continuing,14.53379,0.036922216,vbg,left
1962.9,engineering,28.129868,0.026895344,vbg,left
1978.7,stopping,5.0,0.6485932,vbg,left
1978.8,pounding,5.0,0.7608284,vbg,left
1978.9,qualifying,5.0,0.8555777,vbg,left
1979.0,splitting,5.0,0.4193133,vbg,left
1979.4,piercing,5.0,0.30740637,vbg,left
1979.4,coping,5.0,0.16669863,vbg,left
1979.5,prevailing,5.0,0.37485564,vbg,left
1979.6,outfitting,5.0,0.16592872,vbg,left
1979.7,parting,5.0,0.4855109,vbg,left
1979.8,pacing,5.0,0.11872345,vbg,left
1977.5,changing,14.586984,0.90490067,vbg,left
1980.0,augmenting,5.0,0.36509246,vbg,left
1980.3,stressing,5.0,0.57066023,vbg,left
1980.3,necessitating,5.0,0.8590768,vbg,left
1980.4,restricting,5.0,0.16666901,vbg,left
1980.5,easing,5.0,0.971638,vbg,left
1980.6,narrowing,5.0,0.23438287,vbg,left
1980.6,interacting,5.0,0.79641306,vbg,left
1980.7,weakening,5.0,0.8096884,vbg,left
1980.9,handing,5.0,0.9884137,vbg,left
1981.0,skipping,5.0,0.067825735,vbg,left
1967.4,questioning,14.615827,0.41301703,vbg,left
1981.2,enclosing,5.0,0.43213087,vbg,left
1981.3,hauling,5.0,0.30904812,vbg,left
1981.4,spewing,5.0,0.64516944,vbg,left
1981.5,multiplying,5.0,0.4909854,vbg,left
1981.6,flushing,5.0,0.9629775,vbg,left
1982.1,populating,5.0,0.47229886,vbg,left
1982.2,basing,5.0,0.79774594,vbg,left
1982.3,founding,5.0,0.9783607,vbg,left
1982.4,embarking,5.0,0.074735165,vbg,left
1982.4,decelerating,5.0,0.07361376,vbg,left
1969.8,dumping,14.627735,0.19493592,vbg,left
1982.4,overcoming,5.0,0.086838305,vbg,left
1982.7,duplicating,5.0,0.50325936,vbg,left
1982.8,inflating,5.0,0.7057029,vbg,left
1983.0,unloading,5.0,0.98799974,vbg,left
1983.0,printing,5.0,0.5540454,vbg,left
1983.3,perfecting,5.0,0.066643536,vbg,left
1983.3,doubting,5.0,0.10364729,vbg,left
1983.6,ailing,5.0,0.90958935,vbg,left
1983.8,dividing,5.0,0.3743419,vbg,left
1983.9,inviting,5.0,0.09390879,vbg,left
1971.1,roving,14.642133,0.4555332,vbg,left
1984.0,plugging,5.0,0.95914066,vbg,left
1984.1,rendering,5.0,0.040118575,vbg,left
1984.2,dispersing,5.0,0.95241106,vbg,left
1984.3,conditioning,5.0,0.07079649,vbg,left
1984.4,celebrating,5.0,0.17115659,vbg,left
1984.5,underpricing,5.0,0.28005642,vbg,left
1984.7,tantalizing,5.0,0.5708681,vbg,left
1985.4,straining,5.0,0.9491937,vbg,left
1985.5,damping,5.0,0.88659805,vbg,left
1985.7,tightening,5.0,0.64205146,vbg,left
1969.7,wearing,14.772723,0.5408564,vbg,left
1985.7,differing,5.0,0.4994021,vbg,left
1985.8,contacting,5.0,0.8690485,vbg,left
1985.9,seating,5.0,0.33026803,vbg,left
1986.0,delving,5.0,0.9538068,vbg,left
1986.2,confining,5.0,0.12834793,vbg,left
1986.3,grappling,5.0,0.38205045,vbg,left
1986.5,discovering,5.0,0.5109067,vbg,left
1986.6,slumping,5.0,0.7924376,vbg,left
1986.8,contrasting,5.0,0.21121484,vbg,left
1986.9,ordering,5.0,0.6096732,vbg,left
1971.5,dismantling,14.794471,0.5337926,vbg,left
1987.1,contaminating,5.0,0.9954058,vbg,left
1987.2,grazing,5.0,0.6828964,vbg,left
1987.4,discouraging,5.0,0.09722942,vbg,left
1987.4,excluding,5.0,0.8400136,vbg,left
1987.5,calculating,5.0,0.6132344,vbg,left
1987.7,chugging,5.0,0.1611101,vbg,left
1987.8,digging,5.0,0.10570431,vbg,left
1987.8,bombarding,5.0,0.65095395,vbg,left
1988.2,authorizing,5.0,0.7507265,vbg,left
1988.3,activating,5.0,0.84400594,vbg,left
1985.8,acting,14.797802,0.5962843,vbg,left
1988.5,ascending,5.0,0.22327834,vbg,left
1988.6,trimming,5.0,0.7398672,vbg,left
1988.7,belonging,5.0,0.17113298,vbg,left
1988.8,rolling,5.0,0.21493393,vbg,left
1988.8,alleging,5.0,0.22475743,vbg,left
1988.9,traversing,5.0,0.9495765,vbg,left
1989.0,charting,5.0,0.13166338,vbg,left
1989.2,translating,5.0,0.41821688,vbg,left
1989.3,stepping,5.0,0.6706053,vbg,left
1989.5,injuring,5.0,0.64438754,vbg,left
1976.8,recovering,14.877338,0.59244704,vbg,left
1989.6,touring,5.0,0.668026,vbg,left
1989.7,winning,5.0,0.4170348,vbg,left
1989.8,deploying,5.0,0.51198465,vbg,left
