approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1965.1,15  days,38.1132,0.34146827,cd nns,left
1966.4,Point  Barrow,32.345055,0.07654494,GeographicFeature.txt,center
1964.9,unidentified  satellites,32.284737,0.58896416,jj nns,left
1969.5,19  grenades,31.881569,0.8538296,cd nns,left
1973.0,fiscal  year,30.93557,0.94243425,FieldTerminology.txt,left
1968.1,good  data,30.05986,0.31403834,jj nns,left
1965.2,solar  panels,29.160185,0.038452744,jj nns,left
1971.5,white  sands,28.961021,0.67322165,jj nns,center
1962.9,scientific  data,28.441341,0.48607612,jj nns,left
1969.1,nitric  oxide,25.895899,0.23523706,FieldTerminology.txt,left
1963.4,Atlantic  Ocean,25.453161,0.08763236,GeographicFeature.txt,center
1968.7,lunar  landing  mission,25.42535,0.32410532,jj vbg nn,left
1963.5,White  Sands,25.14126,0.74949336,GeographicFeature.txt,center
1967.3,primary  objectives,24.428104,0.5444433,jj nns,center
1973.1,experimental  objectives,24.161692,0.8494281,jj nns,left
1967.4,electric  fields,23.98973,0.14432746,jj nns,center
1970.4,7  hrs,23.54606,0.45237702,cd nns,left
1971.1,scientific  objectives,23.4769,0.52636117,jj nns,left
1971.2,James  C  Fletcher,23.352959,0.82097596,Person.txt,center
1973.1,Juan  Gualterio  Roederer,22.703766,0.8450045,Person.txt,left
1974.2,main  parachutes,21.608526,0.3045929,jj nns,left
1962.6,6  lbs,21.373367,0.588402,cd nns,left
1976.0,Vera  Simons,20.895145,0.56374985,Person.txt,left
1977.0,Bob  Everette,19.889124,0.17930341,Person.txt,left
1964.6,upper  stages,19.17482,0.3493852,jj nns,center
1984.7,ballistic  missiles,18.856518,0.5351302,jj nns,right
1975.1,solid  rockets,18.651903,0.8148771,jj nns,left
1975.0,Gary  L  Bennett,18.629782,0.6737729,Person.txt,left
1979.8,three  experiments,17.661419,0.06396526,cd nns,left
1964.1,manned  orbiting  laboratory,17.288055,0.19687825,jj vbg nn,center
1972.5,atmospheric  data,16.81656,0.47575694,jj nns,left
1963.6,two  stages,16.687685,0.16293436,cd nns,right
1961.6,Cape  Canaveral,16.428322,0.46737832,GeographicFeature.txt,center
1972.5,super  areas,16.254452,0.09047264,jj nns,left
1978.5,technical  problems,15.86299,0.405088,jj nns,center
1983.5,3  hours,15.808066,0.8786396,cd nns,left
1965.6,﻿meteorological  sounding  rocket,15.705324,0.6225626,jj vbg nn,left
1971.7,Black  Brant,15.622656,0.33125418,Person.txt,center
1968.8,600  lbs,15.537983,0.77304804,cd nns,left
1976.1,Gerald  A  Mossinghoff,15.50342,0.8805018,Person.txt,left
2007.6,Hensel  Phelps,15.426239,0.23756438,Person.txt,center
1966.6,Barking  Sands,15.384218,0.837977,GeographicFeature.txt,center
1986.5,a  commercial  suborbital  rocket,15.352843,0.42372417,dt jj jj nn,left
