the russian,367,0.000372,0.001858,0.003716,0.001858,0.003344,0.000000,0.000743,0.000000,0.001486,0.001115,0.000372,0.000372,0.000372,0.001115,0.000000,0.001858,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000743,0.000372,0.000372,0.000000,0.000000,0.000000,0.000743,0.006689,0.007061,0.013750,0.004088,0.008547,0.017094,0.007804,0.004088,0.009290,0.008547,0.003344,0.003716,0.002230,0.002601,0.005946,0.002601,0.004088,0.003344
the iss,346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004459,0.004459,0.005203,0.002230,0.007804,0.019324,0.007432,0.008175,0.008919,0.008547,0.010405,0.013378,0.015979,0.012635
the first,293,0.000000,0.001115,0.001858,0.001115,0.004831,0.002973,0.001115,0.000743,0.000000,0.000372,0.001115,0.001486,0.001858,0.005574,0.005203,0.007432,0.001486,0.001486,0.000000,0.000372,0.000000,0.003716,0.000000,0.000743,0.001486,0.000000,0.000743,0.002230,0.000000,0.000000,0.001115,0.004088,0.002601,0.007432,0.003344,0.004088,0.005946,0.004831,0.001115,0.004459,0.001858,0.000743,0.001486,0.000743,0.004088,0.003716,0.001858,0.002230,0.004088
the space,231,0.000743,0.001115,0.001486,0.003716,0.001858,0.000743,0.001858,0.001486,0.001486,0.000372,0.000000,0.001115,0.000743,0.000743,0.001486,0.001486,0.001115,0.000000,0.000000,0.000000,0.000000,0.000372,0.001486,0.000372,0.001486,0.000000,0.000000,0.001115,0.000000,0.000000,0.000743,0.003716,0.003344,0.010405,0.001486,0.002601,0.005203,0.005946,0.001858,0.004459,0.007061,0.000372,0.001115,0.001858,0.000372,0.001486,0.001858,0.001115,0.004459
the crew,148,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.001486,0.002601,0.002230,0.001858,0.000000,0.001486,0.002601,0.000000,0.001486,0.000743,0.000743,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.001486,0.000000,0.001858,0.004459,0.002973,0.000372,0.002973,0.002601,0.000000,0.001486,0.004831,0.003716,0.004088,0.004088,0.001486,0.001486
the moon,142,0.000743,0.001115,0.007061,0.007432,0.006689,0.004831,0.002230,0.002601,0.003716,0.000372,0.001858,0.000372,0.000000,0.002601,0.000743,0.004088,0.001858,0.000372,0.000000,0.000000,0.000000,0.000743,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000372,0.000372,0.000372,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000743,0.000000,0.000000,0.000000,0.000000
a russian,117,0.000000,0.000372,0.001115,0.000372,0.001486,0.000372,0.000372,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000743,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005946,0.002973,0.004831,0.001486,0.000372,0.001486,0.001486,0.003716,0.002230,0.000372,0.000743,0.001486,0.000743,0.001115,0.001486,0.002973,0.002601,0.001486
the station,101,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001858,0.000372,0.000372,0.000372,0.001115,0.000372,0.000000,0.001115,0.000000,0.000000,0.000743,0.000000,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001115,0.005203,0.000372,0.001858,0.002973,0.001486,0.001858,0.005574,0.001486,0.000000,0.000743,0.001115,0.001115,0.001115,0.000372,0.000000,0.003716
the mir,89,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000372,0.001115,0.001858,0.000000,0.000743,0.002973,0.004088,0.003344,0.002230,0.003716,0.005574,0.001858,0.001486,0.002230,0.000743,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000
the soyuz,85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000372,0.002230,0.001115,0.006317,0.001486,0.000372,0.000000,0.000372,0.000743,0.000000,0.000372,0.001486,0.000000,0.001486,0.000000,0.000372,0.000000,0.000372,0.000000,0.000000,0.001115,0.000000,0.001486,0.000372,0.000743,0.001115,0.000743,0.000000,0.000000,0.001486,0.001486,0.001486,0.000000,0.000743,0.000000,0.001115,0.001115,0.001115
the launch,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001115,0.003716,0.000372,0.000372,0.000743,0.000372,0.000000,0.000000,0.000372,0.001115,0.000000,0.000372,0.000000,0.000000,0.000743,0.000000,0.000000,0.000000,0.000743,0.000372,0.002230,0.000372,0.001115,0.001115,0.001486,0.003344,0.002601,0.002601,0.000372,0.000743,0.000000,0.001115,0.000372,0.001115,0.000372,0.000743
the spacecraft,70,0.000000,0.000000,0.000743,0.000000,0.001115,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000743,0.002601,0.007061,0.003716,0.001858,0.000372,0.000372,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001115,0.000000,0.000000,0.000000,0.000372,0.000000,0.000372,0.000000,0.000000,0.001486,0.000000,0.000000,0.000000,0.001115,0.000372,0.000000,0.001115,0.000372
the mission,67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001115,0.002230,0.003716,0.001115,0.000372,0.000000,0.000000,0.000000,0.000000,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000743,0.000743,0.000743,0.000372,0.001115,0.002230,0.000372,0.000000,0.002973,0.002601,0.000372,0.000000,0.000372,0.000372,0.000743,0.001486,0.000000,0.000372
the satellite,52,0.000000,0.000372,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000743,0.001115,0.001858,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000743,0.000000,0.000000,0.000372,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000743,0.000000,0.000372,0.001486,0.001115,0.001486,0.000372,0.001115,0.000372,0.000743,0.000000,0.001858,0.001115,0.000000,0.001115,0.000743
the ussr,48,0.000000,0.000372,0.000000,0.000372,0.000000,0.000000,0.000372,0.001486,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.007432,0.002230,0.003716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
the shuttle,42,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000372,0.000743,0.000743,0.000000,0.000372,0.000372,0.000000,0.000000,0.000000,0.000000,0.000743,0.000372,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000743,0.000372,0.001858,0.000000,0.000743,0.002230,0.001115,0.000743,0.001115,0.001115,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000743
the apollo,42,0.000000,0.000000,0.000000,0.000000,0.001115,0.000000,0.000372,0.000372,0.000743,0.000372,0.000000,0.000372,0.001858,0.000372,0.007804,0.001115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000,0.000000
the world,40,0.000372,0.001115,0.001858,0.001115,0.000372,0.000743,0.000000,0.000372,0.000743,0.000372,0.000000,0.001115,0.000372,0.000372,0.000372,0.001858,0.000372,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000372,0.000372,0.000743,0.000000,0.000000,0.000000,0.000000,0.000372,0.000000,0.000000,0.000000
