PHRASE: flight control _nytCount: 2 _historyStories.size(): 7 _mentions: 7        _unique stories: 2
PHRASE: city russia _nytCount: 2 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: computer system _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: project scientist _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: science program _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: carbon monoxide _nytCount: 3 _historyStories.size(): 7 _mentions: 9        _unique stories: 1
PHRASE: yuri p _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: nasa and russian _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: nasa research _nytCount: 3 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: gammaray burst _nytCount: 3 _historyStories.size(): 7 _mentions: 8        _unique stories: 0
PHRASE: astronomy satellite _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: rocket engines _nytCount: 4 _historyStories.size(): 7 _mentions: 10        _unique stories: 2
PHRASE: n yeltsin _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: mir station _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: management team _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: wendy b _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: yuri i _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: b lawrence _nytCount: 4 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: million satellite _nytCount: 5 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: safety board _nytCount: 5 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: square miles _nytCount: 5 _historyStories.size(): 7 _mentions: 7        _unique stories: 2
PHRASE: mission commander _nytCount: 6 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: five days _nytCount: 6 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: launched into orbit _nytCount: 6 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: house subcommittee _nytCount: 6 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: first mission _nytCount: 6 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: water ice _nytCount: 6 _historyStories.size(): 7 _mentions: 8        _unique stories: 2
PHRASE: michael j _nytCount: 7 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: shuttle commander _nytCount: 7 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: john f _nytCount: 7 _historyStories.size(): 7 _mentions: 8        _unique stories: 0
PHRASE: harvard university _nytCount: 7 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: edward t _nytCount: 7 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: apollo program _nytCount: 7 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: radar images _nytCount: 8 _historyStories.size(): 7 _mentions: 8        _unique stories: 0
PHRASE: six astronauts _nytCount: 9 _historyStories.size(): 7 _mentions: 7        _unique stories: 1
PHRASE: first shuttle _nytCount: 9 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: space industry _nytCount: 9 _historyStories.size(): 7 _mentions: 8        _unique stories: 0
PHRASE: russian and american _nytCount: 10 _historyStories.size(): 7 _mentions: 8        _unique stories: 0
PHRASE: orbit earth _nytCount: 10 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: mission to repair _nytCount: 11 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: space probe _nytCount: 13 _historyStories.size(): 7 _mentions: 7        _unique stories: 2
PHRASE: billion miles _nytCount: 15 _historyStories.size(): 7 _mentions: 7        _unique stories: 2
PHRASE: space mission _nytCount: 16 _historyStories.size(): 7 _mentions: 7        _unique stories: 2
PHRASE: space race _nytCount: 19 _historyStories.size(): 7 _mentions: 7        _unique stories: 0
PHRASE: forced nasa _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: house appropriations _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: science missions _nytCount: 2 _historyStories.size(): 6 _mentions: 8        _unique stories: 2
PHRASE: ground control _nytCount: 2 _historyStories.size(): 6 _mentions: 7        _unique stories: 1
PHRASE: launched from vandenberg _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: shield facility _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: astronaut jerry _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: first crew _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: science research _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: f readdy _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: mir crew _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: pennsylvania state _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: joseph r _nytCount: 2 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: proposed space _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: air forces _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: soho spacecraft _nytCount: 3 _historyStories.size(): 6 _mentions: 7        _unique stories: 0
PHRASE: computer sciences _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: aerospace safety _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: p gidzenko _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: alan b _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: laboratory module _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: h newman _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: l ross _nytCount: 3 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: air pollution _nytCount: 3 _historyStories.size(): 6 _mentions: 7        _unique stories: 0
PHRASE: american scientists _nytCount: 4 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: planned space _nytCount: 4 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: h2 rocket _nytCount: 4 _historyStories.size(): 6 _mentions: 9        _unique stories: 1
PHRASE: john r _nytCount: 4 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: research teams _nytCount: 4 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: computer systems _nytCount: 4 _historyStories.size(): 6 _mentions: 7        _unique stories: 1
PHRASE: second time _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: force titan _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: transportation safety _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: satellite project _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: developed by nasa _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 2
PHRASE: nasa spokesman _nytCount: 5 _historyStories.size(): 6 _mentions: 6        _unique stories: 2
PHRASE: apollo moon _nytCount: 6 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: work force _nytCount: 6 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: neutron stars _nytCount: 6 _historyStories.size(): 6 _mentions: 7        _unique stories: 0
PHRASE: t lu _nytCount: 6 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: john c _nytCount: 6 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: satellite images _nytCount: 6 _historyStories.size(): 6 _mentions: 6        _unique stories: 3
PHRASE: space telescopes _nytCount: 7 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: test pilot _nytCount: 7 _historyStories.size(): 6 _mentions: 8        _unique stories: 0
PHRASE: senate committee _nytCount: 7 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: space projects _nytCount: 7 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: m budarin _nytCount: 7 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: nikolai m _nytCount: 7 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: carnegie mellon _nytCount: 8 _historyStories.size(): 6 _mentions: 7        _unique stories: 3
PHRASE: jerry l _nytCount: 8 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: shuttle challenger _nytCount: 10 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: space experts _nytCount: 10 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: physics professor _nytCount: 10 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: gamma rays _nytCount: 11 _historyStories.size(): 6 _mentions: 9        _unique stories: 0
PHRASE: space junk _nytCount: 11 _historyStories.size(): 6 _mentions: 7        _unique stories: 0
PHRASE: exploration program _nytCount: 11 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: science laboratory _nytCount: 11 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: speed of light _nytCount: 12 _historyStories.size(): 6 _mentions: 6        _unique stories: 2
PHRASE: puerto rico _nytCount: 13 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: space communications _nytCount: 13 _historyStories.size(): 6 _mentions: 7        _unique stories: 2
PHRASE: moon titan _nytCount: 17 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: discovery astronauts _nytCount: 17 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: radio telescope _nytCount: 18 _historyStories.size(): 6 _mentions: 6        _unique stories: 1
PHRASE: spy satellites _nytCount: 20 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: york city _nytCount: 23 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: space capsule _nytCount: 23 _historyStories.size(): 6 _mentions: 7        _unique stories: 1
PHRASE: earth and space _nytCount: 24 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: seven astronauts _nytCount: 64 _historyStories.size(): 6 _mentions: 6        _unique stories: 0
PHRASE: norman e _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: e thagard _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space company _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: lawrence livermore _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: telescope astronomers _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: spacecraft galileo _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: science projects _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: iv rocket _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: halsell jr _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nasa awards _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: aerospace contractors _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: delta iii _nytCount: 2 _historyStories.size(): 5 _mentions: 10        _unique stories: 0
PHRASE: destiny laboratory _nytCount: 2 _historyStories.size(): 5 _mentions: 7        _unique stories: 0
PHRASE: satellite systems _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: dust grains _nytCount: 2 _historyStories.size(): 5 _mentions: 7        _unique stories: 1
PHRASE: bill clinton _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: german astronaut _nytCount: 2 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: russian crew _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: martin missiles _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: aerospace technology _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: test program _nytCount: 2 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: david r _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: altitude record _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: cosmonaut yuri _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: management and budget _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: barbara mikulski _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: life support _nytCount: 2 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: japanese astronaut _nytCount: 2 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: orion nebula _nytCount: 2 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: billion space _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: science satellite _nytCount: 3 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: planet jupiter _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nine years _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: six days _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 2
PHRASE: 21st century _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 2
PHRASE: spacehab inc _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: senate appropriations _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: study earths _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: shuttle programs _nytCount: 3 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: scott e _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: e parazynski _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: culbertson jr _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: b shepard _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: george e _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space command _nytCount: 3 _historyStories.size(): 5 _mentions: 7        _unique stories: 0
PHRASE: computer models _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: science magazine _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: docking port _nytCount: 3 _historyStories.size(): 5 _mentions: 7        _unique stories: 0
PHRASE: applied physics _nytCount: 3 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: san antonio _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: l culbertson _nytCount: 3 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: booster rockets _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: star wars _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: trw inc _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: hydrogen fuel _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space business _nytCount: 4 _historyStories.size(): 5 _mentions: 6        _unique stories: 1
PHRASE: force space _nytCount: 4 _historyStories.size(): 5 _mentions: 7        _unique stories: 0
PHRASE: nasa inspector _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: mission operations _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: earth sciences _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: conduct research _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: yuri gagarin _nytCount: 4 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: keck observatory _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space scientists _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: graduate student _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: ten years _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: mission scientists _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: rocket technology _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: martian atmosphere _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: seven months _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: physics laboratory _nytCount: 5 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: satellite program _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space centers _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: flight engineer _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nasa shuttle _nytCount: 5 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: mission controllers _nytCount: 6 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nobel prize _nytCount: 6 _historyStories.size(): 5 _mentions: 8        _unique stories: 0
PHRASE: russian spacecraft _nytCount: 6 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: first test _nytCount: 6 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: sunlike stars _nytCount: 6 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: carl sagan _nytCount: 6 _historyStories.size(): 5 _mentions: 7        _unique stories: 2
PHRASE: five times _nytCount: 7 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: goddard institute _nytCount: 7 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: neil armstrong _nytCount: 8 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: first astronaut _nytCount: 8 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space plane _nytCount: 8 _historyStories.size(): 5 _mentions: 10        _unique stories: 0
PHRASE: shuttle astronaut _nytCount: 8 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: first step _nytCount: 8 _historyStories.size(): 5 _mentions: 6        _unique stories: 1
PHRASE: mauna kea _nytCount: 9 _historyStories.size(): 5 _mentions: 6        _unique stories: 1
PHRASE: nasa mission _nytCount: 9 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: space studies _nytCount: 9 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: nasa spacecraft _nytCount: 9 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: donald r _nytCount: 10 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: pathfinder mission _nytCount: 10 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: first space _nytCount: 11 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: robot arm _nytCount: 11 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nasa deputy _nytCount: 11 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: million mission _nytCount: 12 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: cargo ship _nytCount: 13 _historyStories.size(): 5 _mentions: 7        _unique stories: 0
PHRASE: buzz aldrin _nytCount: 13 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: 11day mission _nytCount: 13 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: science news _nytCount: 13 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: university researchers _nytCount: 13 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: flight director _nytCount: 13 _historyStories.size(): 5 _mentions: 6        _unique stories: 0
PHRASE: sky survey _nytCount: 14 _historyStories.size(): 5 _mentions: 6        _unique stories: 1
PHRASE: princeton university _nytCount: 15 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
PHRASE: cornell university _nytCount: 16 _historyStories.size(): 5 _mentions: 5        _unique stories: 0
PHRASE: nasa plans _nytCount: 17 _historyStories.size(): 5 _mentions: 5        _unique stories: 1
