space,4570,0.001015,0.013196,0.020302,0.024217,0.032338,0.020737,0.016096,0.015516,0.022912,0.015661,0.018126,0.029727,0.036108,0.015371,0.017981,0.013921,0.008991,0.011456,0.004350,0.006381,0.002755,0.005510,0.011311,0.013631,0.068881,0.005075,0.003915,0.003625,0.003625,0.006526,0.014066,0.015516,0.014066,0.015371,0.001885,0.022187,0.017111,0.011456,0.007106,0.006961,0.008701,0.003915,0.008556,0.006526,0.010586,0.005655,0.006381,0.006381
nasa,3356,0.000435,0.008846,0.012761,0.015226,0.022042,0.015226,0.012471,0.010296,0.019867,0.013341,0.016821,0.023637,0.020592,0.009571,0.009281,0.004640,0.011891,0.011891,0.005365,0.005365,0.003190,0.005075,0.009281,0.007106,0.027552,0.005800,0.004205,0.000000,0.001305,0.005510,0.007686,0.008701,0.007251,0.014066,0.001740,0.016386,0.009281,0.006090,0.004930,0.005365,0.004785,0.006671,0.010586,0.008556,0.009136,0.007251,0.016096,0.008411
mission,1818,0.000290,0.001740,0.001740,0.001885,0.007541,0.009426,0.002465,0.006235,0.015516,0.010586,0.011021,0.020012,0.020592,0.006235,0.007976,0.002755,0.004640,0.003335,0.000580,0.001595,0.002900,0.003335,0.004930,0.003770,0.023927,0.000870,0.001015,0.000580,0.001305,0.001305,0.002320,0.004785,0.004930,0.003625,0.000870,0.006671,0.007831,0.004205,0.003335,0.003915,0.003770,0.003190,0.004640,0.002755,0.003045,0.005075,0.006816,0.004495
apollo,1815,0.000145,0.001305,0.002610,0.005365,0.004495,0.005075,0.011021,0.014211,0.057570,0.034658,0.035093,0.043794,0.012761,0.003770,0.009426,0.004205,0.002465,0.002320,0.001015,0.000435,0.000580,0.000580,0.000435,0.000870,0.001305,0.000000,0.000145,0.000000,0.000725,0.000145,0.000290,0.000435,0.000290,0.000580,0.000145,0.000435,0.000725,0.000580,0.000290,0.001015,0.000000,0.000290,0.000435,0.000145,0.000000,0.000000,0.000870,0.000290
astronaut,1724,0.001305,0.016531,0.010586,0.009426,0.013196,0.009571,0.006671,0.005365,0.015516,0.010296,0.010731,0.010586,0.009281,0.004640,0.004060,0.004640,0.004930,0.002610,0.001740,0.001015,0.001305,0.001885,0.001450,0.001305,0.008266,0.001595,0.001450,0.000725,0.001305,0.001595,0.004350,0.003335,0.003335,0.005800,0.001450,0.007106,0.008701,0.005365,0.002465,0.002755,0.001305,0.002175,0.003625,0.004060,0.002610,0.003190,0.005220,0.004350
flight,1617,0.000870,0.013341,0.013776,0.012181,0.018271,0.007541,0.006671,0.006526,0.009571,0.006671,0.008701,0.011891,0.016096,0.005945,0.006671,0.003190,0.006381,0.003770,0.002175,0.003480,0.004060,0.003770,0.004350,0.005945,0.012471,0.001160,0.001160,0.000000,0.001015,0.000580,0.002175,0.002320,0.001450,0.003480,0.000290,0.003045,0.001305,0.001885,0.002320,0.001450,0.000725,0.001015,0.002755,0.001160,0.001015,0.001740,0.003915,0.001595
first,1352,0.000580,0.002900,0.003625,0.004640,0.011456,0.008846,0.004495,0.007831,0.013776,0.004350,0.010296,0.010731,0.012326,0.006090,0.003770,0.004060,0.004205,0.002465,0.002175,0.003480,0.002320,0.002900,0.002610,0.003480,0.010151,0.000580,0.001595,0.000870,0.001160,0.000870,0.001305,0.002465,0.001885,0.002175,0.000580,0.003770,0.003625,0.003915,0.001595,0.002175,0.002030,0.001595,0.001595,0.001305,0.002030,0.002610,0.003770,0.002320
spacecraft,1277,0.000290,0.005945,0.008556,0.009281,0.020447,0.012761,0.012471,0.011166,0.011021,0.006235,0.009861,0.017401,0.011311,0.008266,0.008411,0.001015,0.001740,0.001885,0.000000,0.000870,0.001160,0.000870,0.000870,0.000435,0.004495,0.000145,0.000580,0.000290,0.000000,0.001160,0.000290,0.001015,0.000580,0.000290,0.000145,0.000580,0.001160,0.000435,0.000725,0.001305,0.000870,0.000580,0.000870,0.000000,0.001740,0.001305,0.000725,0.001305
shuttle,1259,0.000000,0.000000,0.000145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000580,0.001160,0.001885,0.002755,0.002465,0.001740,0.002610,0.003625,0.006961,0.004785,0.002030,0.003770,0.003190,0.004205,0.006671,0.005220,0.023347,0.003770,0.002175,0.000145,0.001885,0.002900,0.005075,0.009571,0.008121,0.005655,0.001305,0.013486,0.008266,0.005220,0.003045,0.003625,0.002610,0.002175,0.003335,0.003045,0.004060,0.004495,0.002900,0.002610
crew,1227,0.000000,0.000580,0.000000,0.002175,0.002900,0.003190,0.002175,0.005945,0.014066,0.006381,0.006526,0.008991,0.015081,0.002320,0.007396,0.001305,0.001450,0.001595,0.001015,0.001595,0.002030,0.001885,0.003045,0.002030,0.011021,0.001305,0.001160,0.001015,0.000290,0.000145,0.001015,0.002320,0.000580,0.001015,0.000145,0.004350,0.007541,0.002610,0.001305,0.003480,0.006235,0.005945,0.003335,0.004785,0.003770,0.004930,0.003045,0.003770
program,968,0.000145,0.002465,0.003915,0.005510,0.008701,0.005510,0.006816,0.005365,0.008411,0.006235,0.007541,0.010731,0.007976,0.005510,0.003625,0.001740,0.002610,0.003190,0.000870,0.002900,0.000725,0.000870,0.002175,0.001305,0.009136,0.000870,0.000580,0.000290,0.001450,0.000435,0.001595,0.000725,0.001015,0.001450,0.000290,0.003190,0.001305,0.001595,0.000725,0.000145,0.000145,0.000580,0.001595,0.001450,0.000870,0.000725,0.001885,0.001305
moon,926,0.000000,0.000435,0.003915,0.005655,0.006671,0.005220,0.004640,0.005220,0.027117,0.009281,0.015951,0.018997,0.004930,0.003770,0.001885,0.004205,0.002175,0.000580,0.000000,0.000290,0.000580,0.000290,0.000290,0.000145,0.000870,0.000000,0.000145,0.000000,0.000870,0.000725,0.000435,0.000290,0.000580,0.001450,0.000000,0.000290,0.000000,0.000870,0.000000,0.000290,0.000000,0.000145,0.000000,0.000435,0.001160,0.000290,0.000870,0.001160
dr,919,0.000000,0.002320,0.003625,0.008701,0.009716,0.005075,0.007541,0.004205,0.006961,0.011021,0.010296,0.017401,0.013921,0.005220,0.005075,0.004205,0.002320,0.003045,0.000870,0.001740,0.000290,0.001305,0.001740,0.000290,0.003335,0.000145,0.000725,0.000000,0.000290,0.000145,0.000145,0.000870,0.000145,0.000000,0.000145,0.000000,0.000000,0.000290,0.000000,0.000000,0.000000,0.000145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
earth,893,0.000000,0.002175,0.002320,0.003915,0.007396,0.004785,0.003915,0.004495,0.016386,0.005800,0.007541,0.009136,0.010876,0.004060,0.004495,0.001450,0.002465,0.001450,0.000290,0.001015,0.000725,0.001450,0.001450,0.001015,0.005075,0.000000,0.000580,0.000435,0.000000,0.000580,0.001305,0.001305,0.001450,0.001450,0.000000,0.001305,0.002320,0.002320,0.000290,0.001450,0.000870,0.000870,0.002030,0.000870,0.001160,0.000870,0.000580,0.001740
release,717,0.000000,0.000000,0.003770,0.002900,0.004495,0.003335,0.002465,0.002610,0.004060,0.003480,0.004640,0.006671,0.003625,0.001450,0.004350,0.002755,0.006961,0.002465,0.002755,0.002030,0.001305,0.002030,0.002175,0.002465,0.004205,0.002320,0.001160,0.000000,0.000145,0.001595,0.001885,0.002320,0.001450,0.003480,0.000870,0.001885,0.001305,0.000580,0.000580,0.000580,0.000435,0.001160,0.000725,0.001595,0.001015,0.000290,0.000435,0.000580
center,685,0.000145,0.003915,0.004350,0.003770,0.004205,0.001450,0.000290,0.001160,0.001885,0.001595,0.002465,0.011746,0.010296,0.004060,0.005945,0.002610,0.003625,0.001740,0.000290,0.000725,0.000145,0.000435,0.000290,0.000435,0.009716,0.001015,0.000870,0.000000,0.000435,0.000435,0.001015,0.001160,0.001595,0.003335,0.000000,0.003045,0.000870,0.001160,0.001740,0.001160,0.000580,0.000290,0.001305,0.000000,0.000580,0.000000,0.000870,0.000580
post,676,0.000000,0.000145,0.003770,0.004785,0.010876,0.006671,0.002755,0.003770,0.011601,0.002755,0.005800,0.004205,0.002610,0.000290,0.001450,0.001450,0.000870,0.000290,0.000435,0.000290,0.000725,0.001595,0.001305,0.001595,0.010731,0.001160,0.001160,0.000290,0.001015,0.000580,0.002755,0.003045,0.002030,0.001740,0.000435,0.000870,0.000145,0.000290,0.000000,0.000000,0.000290,0.000435,0.000145,0.000290,0.000435,0.000145,0.000000,0.000145
orbit,657,0.000290,0.002175,0.001595,0.001160,0.008266,0.004350,0.002320,0.003335,0.007686,0.002320,0.005365,0.004785,0.005945,0.004640,0.005510,0.000725,0.002320,0.002030,0.000290,0.000435,0.001450,0.001015,0.002755,0.001595,0.007396,0.000290,0.000290,0.000145,0.000000,0.000870,0.000145,0.001305,0.001595,0.001015,0.000145,0.000580,0.000725,0.001595,0.000870,0.001450,0.000290,0.000435,0.000435,0.000145,0.001015,0.000290,0.000580,0.000145
station,648,0.000000,0.000580,0.000725,0.000435,0.001885,0.001595,0.001160,0.001305,0.002320,0.002030,0.000870,0.001885,0.001595,0.001595,0.003045,0.001160,0.001450,0.000580,0.000145,0.000435,0.000435,0.000725,0.000435,0.002610,0.006961,0.000000,0.000435,0.001450,0.001305,0.001740,0.003770,0.002465,0.002610,0.003335,0.000435,0.005365,0.006090,0.003335,0.001450,0.002320,0.002900,0.001160,0.002030,0.003045,0.001450,0.001595,0.003045,0.000580
jr,632,0.000580,0.004350,0.003190,0.002900,0.007541,0.007106,0.003915,0.002320,0.012036,0.012906,0.005510,0.004495,0.004785,0.001450,0.000435,0.000290,0.000580,0.000725,0.000145,0.000290,0.000580,0.000145,0.000580,0.000290,0.000870,0.000000,0.000000,0.000000,0.000145,0.000000,0.000145,0.000000,0.000725,0.000435,0.000145,0.000870,0.002030,0.001740,0.000870,0.001015,0.000580,0.000290,0.000870,0.000435,0.000580,0.001160,0.000870,0.000435
