supersonic speeds,30,0,1,1,0,2,0,1,2,2,6,4,1,2,1,0,2,0,1,0,1,0,0,0,0
several months,30,0,0,0,2,2,4,1,3,0,1,2,3,2,0,2,1,1,2,0,0,0,0,0,0
scientific results,29,1,3,3,4,3,1,0,1,0,0,2,6,0,0,0,1,0,2,0,0,1,0,0,0
scientific payloads,29,0,2,0,2,3,1,3,1,4,0,0,2,0,3,2,1,1,3,0,0,0,0,0,0
new techniques,29,0,1,0,1,1,3,0,1,3,0,1,4,2,0,1,4,7,0,0,0,0,0,0,0
new products,29,0,2,2,1,2,1,0,0,1,0,1,1,2,0,1,3,5,1,0,2,0,0,0,0
lunar landings,29,1,1,3,1,2,1,1,2,5,2,2,1,0,0,2,2,1,1,0,0,0,1,0,0
Preliminary data,28,0,2,1,3,2,1,3,3,1,1,0,4,4,0,0,0,0,1,0,0,0,0,0,0
orbital flights,28,2,5,6,1,2,0,2,1,1,0,3,0,1,1,0,1,0,2,0,0,0,0,0,0
new materials,28,0,3,2,1,3,1,2,2,1,2,0,1,1,1,0,1,0,1,0,2,0,1,0,0
celestial objects,28,0,0,1,0,1,1,1,2,0,1,1,3,0,0,1,1,0,5,0,1,0,1,0,3
several times,27,0,2,1,2,3,2,1,1,3,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0
previous years,27,0,0,4,1,4,2,1,1,2,1,0,5,2,2,0,0,1,0,0,1,1,0,0,0
lunar rocks,27,0,0,1,0,0,3,0,0,8,2,7,4,1,0,1,0,0,0,0,0,0,0,0,0
atmospheric conditions,27,0,1,1,5,2,3,2,3,0,0,0,2,1,4,0,0,1,1,0,0,1,0,0,0
technological advances,26,0,0,2,3,1,0,1,2,1,2,3,3,0,2,1,0,0,3,0,1,0,0,0,0
other satellites,26,0,1,0,1,1,2,0,1,0,1,1,1,1,1,3,2,0,4,0,1,0,0,1,3
high temperatures,26,0,0,0,2,5,2,3,0,2,3,0,0,2,1,0,3,1,1,0,0,0,1,0,0
recent years,25,1,0,4,3,2,1,1,0,1,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0
practical applications,25,0,1,2,2,0,1,1,1,4,2,4,1,3,0,1,0,0,1,0,1,0,0,0,0
other instruments,25,0,1,0,2,1,2,0,0,0,0,1,2,2,2,0,5,2,0,0,1,0,1,0,0
late 1970s,25,0,0,0,1,0,0,0,0,4,5,2,7,1,0,2,3,0,0,0,0,0,0,0,0
Western observers,24,0,0,0,0,1,0,1,0,0,1,0,1,11,1,1,3,1,0,0,1,0,1,0,0
social problems,24,0,0,0,0,4,4,1,0,5,1,1,5,0,1,0,0,2,0,0,0,0,0,0,0
several days,24,1,0,0,1,1,3,3,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
planetary missions,24,0,1,2,0,2,0,3,0,1,0,1,2,2,1,0,3,0,1,0,0,1,0,0,0
orbital parameters,24,0,0,1,3,4,5,1,0,0,0,4,0,0,1,2,1,0,0,0,0,0,0,0,0
nuclear rockets,24,0,1,0,11,4,0,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
many years,24,0,2,2,2,2,1,5,2,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0
black holes,24,0,0,0,0,0,0,0,0,0,0,1,2,0,5,2,1,2,4,2,0,0,0,0,0
unmanned satellites,23,0,0,2,2,3,0,1,2,4,0,0,0,2,1,0,1,0,1,0,0,1,0,0,3
solar paddles,23,0,2,0,6,3,2,0,0,0,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0
primary objectives,23,1,0,1,3,1,1,0,6,4,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0
nuclear explosions,23,0,1,7,1,2,3,2,0,0,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0
military purposes,23,0,2,5,0,5,1,1,0,0,0,0,2,0,0,2,1,0,1,0,0,1,0,0,0
medical experiments,23,0,2,0,1,1,0,0,0,1,0,2,6,7,0,0,0,0,0,0,0,0,0,0,1
auroral studies,23,0,0,0,0,0,0,0,0,1,8,6,2,1,0,0,1,4,0,0,0,0,0,0,0
administrative operations,23,0,0,4,3,1,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural gas,22,0,0,0,0,0,1,2,0,0,2,0,0,2,2,7,1,2,2,0,1,0,0,0,0
major problems,22,0,0,1,0,2,1,3,0,3,1,0,1,3,0,2,1,0,1,0,1,0,0,0,0
few weeks,22,0,1,0,2,1,0,2,1,0,2,2,3,0,1,1,2,1,2,0,0,0,0,0,0
Federal funds,22,0,0,2,1,1,3,1,1,1,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0
composite materials,22,0,0,0,0,0,1,0,0,0,0,0,2,1,3,6,2,2,2,0,2,0,0,0,1
supersonic transports,21,0,0,2,4,1,2,1,0,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0
solar batteries,21,0,0,0,0,1,1,1,0,2,1,1,1,1,3,1,0,0,1,0,4,0,0,1,0
several weeks,21,0,2,1,0,1,1,2,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1
scientific studies,21,0,0,0,1,1,1,1,1,1,0,3,1,1,2,0,1,2,1,0,0,1,1,0,0
public affairs,21,0,0,1,1,1,0,2,1,0,2,3,1,1,1,0,0,0,1,2,0,0,0,0,0
preliminary results,21,0,0,0,3,1,0,0,1,2,1,2,3,0,0,0,1,0,3,0,0,1,0,0,0
other data,21,0,3,1,1,1,1,1,0,2,0,2,0,0,0,0,4,2,2,0,0,0,0,0,0
few hours,21,0,0,2,1,3,3,0,1,2,0,0,0,1,0,0,2,0,1,1,0,1,0,0,1
biological experiments,21,0,1,0,2,1,2,3,3,0,1,0,0,1,1,1,1,3,0,0,0,0,0,0,1
Preliminary results,20,0,2,3,0,1,1,1,1,0,0,4,0,1,2,0,0,0,2,0,0,0,0,0,1
passive communications,20,1,4,5,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orbital operations,20,0,0,1,2,0,1,0,1,3,2,1,0,1,0,1,1,0,4,0,1,0,0,0,0
solar winds,19,0,2,1,3,0,2,1,1,0,0,0,4,2,0,1,0,0,1,0,0,0,0,0,0
several hours,19,1,0,2,0,2,1,1,1,1,2,0,1,1,0,2,1,0,0,0,1,0,0,0,0
physical sciences,19,0,1,7,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
outstanding contributions,19,0,0,1,2,2,1,2,1,1,4,0,1,0,0,2,0,0,2,0,0,0,0,0,0
other programs,19,0,0,0,2,3,0,1,1,0,2,1,1,2,2,2,1,0,0,0,0,1,0,0,0
orbital stations,19,0,0,0,0,2,0,0,0,1,2,4,1,1,2,1,3,0,1,0,0,0,0,0,0
nuclear warheads,19,0,0,3,1,6,1,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
experimental data,19,0,0,2,2,0,1,3,0,3,0,0,0,0,2,0,0,1,4,0,0,0,0,1,0
astronomical observations,19,0,1,0,0,1,1,0,2,0,0,5,1,1,2,1,0,0,2,0,0,0,0,0,1
strategic arms,18,0,0,0,0,0,0,0,0,2,2,1,5,2,0,0,4,1,1,0,0,0,0,0,0
scientific measurements,18,0,1,1,1,7,2,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
other scientists,18,0,0,0,0,2,2,0,1,1,1,0,0,0,2,2,2,1,1,0,0,0,0,0,0
nonprofit institutions,18,0,0,1,0,4,0,2,1,4,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0
new programs,18,0,1,5,0,3,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
national priorities,18,0,0,0,0,0,1,2,2,4,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0
lunar missions,18,0,2,1,2,1,2,1,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
international organizations,18,0,0,1,0,1,0,0,0,0,0,1,6,0,1,2,5,0,1,0,0,0,0,0,0
excellent data,18,0,2,0,1,1,1,2,2,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0
unmanned missions,17,0,0,0,1,0,1,2,1,3,1,2,4,0,0,1,0,1,0,0,0,0,0,0,0
successful flights,17,1,0,1,1,2,1,0,3,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0
Secondary objectives,17,0,1,0,1,1,1,1,4,4,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
scientific requirements,17,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
other organizations,17,0,0,2,0,0,0,1,0,1,1,0,0,1,3,2,1,1,3,1,0,0,0,0,0
national goals,17,0,1,4,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
military missions,17,0,0,0,0,2,0,1,0,1,0,2,0,1,0,1,1,0,4,0,0,1,0,0,0
medical examinations,17,0,1,0,0,4,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
medical data,17,0,1,0,0,1,0,0,1,0,0,3,2,6,1,0,2,0,0,0,0,0,0,0,0
maritime communications,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,3,0,1,2,1,1,1
many times,17,0,0,4,3,1,1,1,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0
major programs,17,1,0,1,1,2,1,0,1,0,0,1,1,2,2,3,0,1,0,0,0,0,0,0,0
main parachutes,17,0,0,0,0,1,2,1,1,0,0,2,2,0,0,1,0,2,4,0,0,0,0,0,0
lunar flights,17,1,1,0,3,2,1,2,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
joint experiments,17,0,0,0,0,0,0,0,2,1,1,3,0,1,2,6,0,0,1,0,0,0,0,0,0
few months,17,0,3,2,2,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0
experimental communications,17,1,1,1,2,2,1,0,0,0,0,0,0,1,4,2,0,0,0,1,0,0,1,0,0
environmental problems,17,0,1,0,0,0,0,1,1,1,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0
electronic components,17,0,0,3,0,0,0,1,2,0,1,0,1,2,0,0,2,0,0,0,1,0,0,0,1
additional data,17,0,0,0,0,0,0,3,1,4,1,0,0,1,2,2,1,1,0,0,1,0,0,0,0
valuable data,16,0,0,2,0,4,0,1,0,1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0
technological developments,16,0,1,3,2,0,0,2,0,2,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
secondary objectives,16,0,0,0,2,0,0,2,0,2,4,0,2,1,0,1,1,0,1,0,0,0,0,0,0
private companies,16,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,3,1,1,0,0,0,0,2,0
polar orbits,16,2,1,1,1,3,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0
organic compounds,16,0,0,1,0,0,0,0,1,1,1,1,2,0,1,1,7,0,0,0,0,0,0,0,0
open sources,16,0,2,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
new projects,16,0,0,0,4,0,1,0,1,2,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
mineral resources,16,0,0,0,0,1,1,1,0,0,0,1,0,2,3,4,0,0,1,1,0,0,0,1,0
lunar craters,16,0,0,2,1,0,5,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0
last year’s,16,0,0,3,2,3,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0
large areas,16,0,1,0,3,1,0,1,0,2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0
high speeds,16,0,0,2,1,3,0,0,0,1,1,0,1,2,0,0,0,1,1,0,1,0,0,1,0
foreign scientists,16,0,0,0,1,2,0,0,2,0,4,0,1,5,0,0,0,1,0,0,0,0,0,0,0
federal agencies,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,0,0,0,0
educational institutions,16,0,0,1,2,2,1,0,4,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0
spare parts,15,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
solar particles,15,0,2,0,1,0,2,1,0,3,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0
small businesses,15,0,0,0,2,1,0,0,1,0,0,0,2,0,2,3,1,3,0,0,0,0,0,0,0
preliminary data,15,0,1,0,2,2,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0
polar caps,15,0,0,0,0,0,2,0,0,1,0,2,5,1,1,0,3,0,0,0,0,0,0,0,0
planetary probes,15,0,0,0,3,0,1,1,1,3,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0
physical properties,15,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0
other factors,15,0,0,0,0,3,1,2,2,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0
new facilities,15,0,1,1,3,0,1,0,1,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0
military services,15,1,2,2,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
infrared sensors,15,0,2,2,0,0,0,0,0,0,0,4,3,1,0,0,1,0,1,0,0,0,0,0,0
further tests,15,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,0,2,0,0
external relations,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,0,0,0
environmental data,15,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,4,0,4,0,0,0,0,1,0
economic benefits,15,0,0,3,0,0,1,0,1,2,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0
digital data,15,0,0,0,2,1,1,1,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
different crewmen,15,0,0,0,0,2,2,0,2,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
common carriers,15,1,1,1,2,0,3,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
technical personnel,14,0,0,1,1,0,0,1,3,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0
small craters,14,0,0,1,0,4,2,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0
physical characteristics,14,0,0,0,0,0,1,0,2,0,1,1,1,0,3,2,1,0,1,0,0,0,0,0,0
other problems,14,0,0,0,1,2,1,3,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
other parts,14,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0
operational status,14,0,1,2,1,0,2,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0
low temperatures,14,0,1,2,1,1,0,2,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0
late 1980s,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,3,0,2,0,0
ill effects,14,0,0,1,3,2,0,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0
igneous rocks,14,0,0,0,0,0,0,0,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Good data,14,0,0,1,1,0,0,0,8,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
foreign nations,14,0,1,0,1,0,0,1,1,1,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0
Federal obligations,14,0,0,0,0,0,0,0,1,0,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0
electrical fields,14,0,0,1,0,1,0,0,2,2,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0
cooperative efforts,14,0,1,0,2,2,2,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0
constant dollars,14,0,0,0,0,0,0,0,0,0,4,2,4,2,0,1,0,0,1,0,0,0,0,0,0
various altitudes,13,0,0,1,2,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
technical difficulties,13,1,1,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
such systems,13,0,1,2,1,0,2,0,0,0,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0
scientific programs,13,0,1,2,1,0,0,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
prime contractors,13,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,3,0,0,0,0,0,0
previous missions,13,0,0,0,0,2,0,0,0,0,1,1,3,1,3,0,0,0,1,0,0,0,0,0,0
previous flights,13,3,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
physical examinations,13,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0
other types,13,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6
other systems,13,0,1,1,2,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
other reasons,13,0,0,1,2,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
other experiments,13,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0
orbital missions,13,0,0,0,4,0,0,1,0,1,0,0,0,1,1,1,3,1,0,0,0,0,0,0,0
operational systems,13,0,0,1,2,0,0,0,0,1,1,2,0,0,3,0,0,0,2,0,0,0,0,0,0
nuclear reactors,13,0,0,1,2,1,2,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
new types,13,0,0,1,1,2,0,3,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0
new technologies,13,0,0,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
new opportunities,13,0,0,0,0,1,0,0,1,0,2,2,2,0,0,1,2,0,0,0,0,0,0,0,0
military forces,13,0,1,2,3,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
military applications,13,0,1,1,0,0,0,0,1,1,0,0,2,0,0,2,1,0,1,0,1,1,0,0,0
metric tons,13,0,0,0,0,0,1,0,1,0,3,0,0,1,2,2,1,0,2,0,0,0,0,0,0
many people,13,0,0,3,2,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0
main experiments,13,0,2,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
magnetic storms,13,0,1,0,1,1,0,0,0,0,1,3,1,0,2,1,1,0,0,0,1,0,0,0,0
lunar photographs,13,0,0,0,7,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lunar materials,13,0,0,0,0,1,1,0,0,3,2,1,0,1,0,2,0,0,2,0,0,0,0,0,0
industrial firms,13,0,0,0,1,3,0,1,1,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0
experimental results,13,0,1,0,3,3,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
electronic systems,13,1,0,0,2,0,1,0,0,1,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0
volcanic eruptions,12,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,2,0,0
unmanned payloads,12,0,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6
total results,12,0,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
technological problems,12,0,0,1,4,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
technical requirements,12,0,0,0,0,1,0,0,0,0,2,4,3,0,0,1,0,0,1,0,0,0,0,0,0
static firings,12,0,0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Soviet satellites,12,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,0
social sciences,12,0,1,3,2,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
significant changes,12,0,0,0,1,1,2,1,2,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0
scientific disciplines,12,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,1,0,0
practical benefits,12,0,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0
other states,12,0,0,1,2,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
other fields,12,0,0,1,0,0,1,0,1,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0
other facilities,12,1,0,0,1,1,2,0,2,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
operational procedures,12,0,0,1,1,1,1,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0
nuclear missiles,12,0,0,0,0,1,2,2,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0
