70 tons,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56 days,10,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0
50 yrs,10,0,0,0,0,1,0,1,0,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0
5 psi,10,0,0,0,1,0,3,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
48 hrs,10,0,0,0,0,0,2,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0
4 times,10,0,0,1,0,1,1,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0
3 times,10,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,1,2,2,0,0,0,0,0,0
20 seconds,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0
20 hrs,10,0,0,0,0,0,0,0,2,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
2 transmitters,10,5,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12 hours,10,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
12 experiments,10,0,0,0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
10 hours,10,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0
000 visitors,10,2,1,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
000 photographs,10,1,0,0,5,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
000 hours,10,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
two types,9,0,0,2,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
two ships,9,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
two orbits,9,0,3,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
two kinds,9,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
