approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,covering,10.5,0.39096996,,left
1959.9,the}severe}solar}storm,10.5,1.0,,right
1960.4,1000}photos,10.5,0.08336878,,right
1960.6,the}Soviet}communist}party,10.5,1.0,,center
1960.8,Hunguska}River,10.5,0.9985822,,center
1960.8,K|}Florensky,10.5,1.0,,right
1960.8,large}boosters,10.5,0.50879514,,center
1960.9,814}feet,10.5,0.16269141,,center
1961.1,an}interplanetary}atomic}weapon,10.5,1.0,,right
1961.1,bettering,10.5,0.063490465,,left
1961.1,mastering,10.5,0.10336246,,left
1961.2,being,10.5,0.49068046,,left
1961.2,seeing,10.5,0.3088465,,left
1961.3,landing,10.5,0.5,,left
1961.4,contributing,10.5,0.23509513,,left
1961.4,beginning,10.5,0.47492686,,left
1961.4,encouraging,10.5,0.15860382,,left
1961.4,giving,10.5,0.36349484,,left
1961.5,orbiting,10.5,0.4986628,,left
1961.6,the}next}Soviet}space,10.5,1.0,,right
1961.7,following,10.5,0.48671567,,left
1961.7,spring,10.5,0.37480605,,left
1961.8,the}Soviet}astronomical}council,10.5,1.0,,right
1961.8,Soviet}citizens,10.5,0.4781778,,center
1961.9,the}technological}high}school,10.5,1.0,,right
1961.9,464}miles,10.5,0.29069507,,right
1961.9,a}Soviet}nuclear}blast,10.5,1.0,,right
1962.0,western}newsmen,10.5,1.0,,right
1962.1,Mono}Lake,16.169546,1.0,,right
1962.2,10}days,12.524768,0.48550954,,right
1962.3,few}months,10.5,0.5556167,,right
1962.3,unsuccessful}attempts,10.5,0.4421017,,right
1962.6,physical}sciences,17.377584,0.03868485,,center
1962.6,Russian}Antarctic,17.094217,1.0,,right
1962.7,Andriyan}Nikolayev,10.5,1.0,,right
1962.7,Pavel}Popovich,10.5,1.0,,right
1962.8,Secretary}of}State,10.5,0.13084829,,right
1962.8,big}boosters,10.5,0.6228915,,right
1962.9,such}flights,10.66231,0.44010615,,right
1963.0,peaceful}purposes,22.672197,0.4943175,,right
1963.3,Nuclear}weapons,10.5,0.25129962,,right
1963.3,nuclear}weapons,10.5,0.07291385,,right
1963.3,military}forces,10.5,0.46506593,,right
1963.3,military}purposes,10.5,0.46540844,,right
1963.4,Robert}Marshak,10.5,1.0,,right
1963.4,20}years,10.5,0.41825747,,right
1963.7,Soviet}scientists,15.306899,0.49822044,,center
1963.7,two}decades,15.060947,0.48621103,,right
1963.8,Nikita}Khrushchev,10.5,1.0,,center
1963.8,blood}pressure,10.5,0.28249052,,center
1963.8,20}minutes,10.5,0.48340854,,center
1963.9,few}years,10.5,0.72196877,,center
1963.9,24}hours,10.5,0.48375836,,center
1963.9,12}days,10.5,0.47470793,,center
1964.2,western}experts,10.5,0.44276795,,left
1964.2,Col}Pavel}I|}Belyayev,10.5,1.0,,left
1964.2,foreign}scientists,10.5,0.47678816,,left
1964.2,several}hours,10.5,0.56798863,,left
1964.2,Baikonur}Cosmodrome,20.97462,1.0,,center
1964.3,Vice}President}Hubert}H|}Humphrey,10.5,1.0,,left
1964.4,Robert}J|}McCloskey,10.5,1.0,,left
1964.4,Soviet}cosmonauts,17.472103,0.49928775,,center
1964.6,40}years,17.635351,0.4754008,,left
1964.8,manual}controls,10.5,1.0,,left
1964.8,20}yrs,13.772043,0.5490795,,left
1964.9,8}men,12.728582,0.82474357,,left
1965.1,evening,10.5,0.441759,,left
1965.2,the}most}succinct}argument,10.5,0.7589857,,left
1965.2,the}almost}complete}anonymity,10.5,0.7341376,,left
1965.2,scheduling,12.421584,0.37139216,,left
1965.3,totaling,10.5,0.21644236,,left
1965.3,unidentified}flying}objects,10.5,0.5174164,,left
1965.4,putting,10.5,0.41351905,,left
1965.5,launching,10.5,0.48539796,,left
1965.5,killing,10.5,0.17108716,,left
1965.5,noting,10.5,0.29973015,,left
1965.5,footing,10.5,0.056685757,,left
1965.6,leading,10.5,0.46201372,,left
1965.6,involving,10.5,0.43429244,,left
1965.6,an}effective}antimissile}system,10.5,1.0,,center
1965.7,going,10.5,0.4671555,,left
1965.8,Soviet}efforts,12.0794935,0.52613646,,right
1965.9,such}plans,10.5,1.0,,right
1965.9,manned}landing}sites,10.5,0.40977192,,left
1965.9,an}empty}abstract}symbol,10.5,0.726953,,left
1966.0,two}nations,10.823,0.4139755,,right
1966.0,joint}flights,11.5243435,0.63550603,,right
1966.2,cooperating,10.5,0.2368377,,left
1966.3,20}months,10.5,0.40599144,,right
1966.7,turning}points,13.940063,0.89623624,,center
1966.7,other}nations,18.184837,0.49538028,,center
1966.7,wishful}thinking,13.777106,0.6676564,,center
1966.8,including}mice,10.5,0.43659812,,right
1966.8,living}systems,10.5,0.35593775,,center
1966.8,two}orbits,10.5,0.41429666,,center
1967.0,maintaining}communications,10.5,0.35689503,,right
1967.1,producing,10.5,0.36799595,,left
1967.3,citing,10.5,0.14420597,,left
1967.3,turning,10.5,0.41835618,,left
1967.4,leading}observers,10.5,0.4433296,,right
1967.5,training}courses,10.5,0.48163414,,right
1967.5,successful}missions,13.822919,0.47808975,,center
1967.6,returning,10.5,0.4801468,,left
1967.6,34}countries,14.041451,0.6132836,,center
1967.7,Soviet}Venus,18.53139,0.6586654,,right
1967.7,military}expenditures,10.5,0.47357565,,center
1968.1,reflecting}puddles,10.5,0.61905664,,right
1968.1,spending}priorities,10.5,1.0,,right
1968.2,total}flying}time,10.5,0.40460405,,right
1968.2,training}grants,10.5,0.48205146,,right
1968.7,Dr|}Aleksey}S|}Yeliseyev,12.5954,1.0,,right
1968.7,Partinaya}Zhizn,16.622782,1.0,,center
1968.7,western}officials,10.5,0.68533176,,center
1968.7,nuclear}missiles,10.5,0.6477677,,center
1968.8,orbiting}stations,10.5,0.6701659,,center
1968.8,two}humans,10.5,0.6204818,,center
1968.8,Pavel}Grachev,10.5,1.0,,center
1968.9,12}years,12.8105345,0.47505426,,center
1969.2,waiting,10.5,0.34145853,,left
1969.2,foreign}visitors,12.494368,0.4213973,,left
1969.3,a}new}mutual}interest,10.5,0.53408504,,left
1969.3,the}large}internal}payload,10.5,0.372192,,left
1969.3,James}Madison,10.5,1.0,,left
1969.6,the}most}recent}sl12,10.5,1.0,,center
1969.7,biomedical}problems,10.5,0.41590455,,center
1969.7,Soviet}engineers,15.2768135,0.4820106,,center
1969.7,A|}F|}Mozhaisky,11.665724,1.0,,center
1969.9,31}mos,11.377932,0.09184933,,left
1970.1,Mikhail}K|}Yangel,10.5,1.0,,left
1970.2,understanding,12.090423,0.4505589,,left
1970.3,the}final}brief}stage,10.5,1.0,,left
1970.4,many}people,12.049275,0.4647236,,left
1970.5,saying,10.5,0.46458068,,left
1970.5,23}days,10.5,0.48795238,,right
1970.7,Finnish}island,14.700023,1.0,,center
1970.8,gentle}swells,10.5,0.17964168,,left
1970.9,new}vistas,10.5,0.47545362,,right
1970.9,scientific}advisers,10.5,0.655187,,right
1971.0,looking,10.5,0.40751672,,left
1971.1,the}most}important}discovery,10.5,1.0,,right
1971.1,finding,10.5,0.40512943,,left
1971.2,necessary}modifications,10.5,0.8604066,,right
1971.2,cleaning,10.5,0.14611365,,left
1971.2,briefing,10.5,0.4015632,,left
1971.2,existing,10.5,0.4305855,,left
1971.3,detecting,10.5,0.3590251,,left
1971.4,Soviet}tracking,10.5,0.5333233,,right
1971.4,preparing,10.5,0.44803488,,left
1971.4,sitting,10.5,0.10418988,,left
1971.4,containing,10.5,0.35458657,,left
1971.5,floating,10.5,0.32229394,,left
1971.6,mining,10.5,0.070563965,,left
1971.7,requiring,10.5,0.37025818,,left
1971.7,joint}working}groups,10.5,0.47956958,,center
1971.7,technical}experiments,10.5,0.4788734,,center
1971.7,working}groups,11.022476,0.4960895,,center
1971.8,other}countries,10.5,0.49360967,,center
1971.8,other}countrys,10.5,0.57590145,,right
1971.8,training}exercises,10.5,0.671674,,center
1971.8,next}meeting,10.5,0.5329226,,center
1972.0,Soviet}astronauts,10.5,0.5605475,,right
1972.3,technical}specialists,10.5,0.52932394,,left
1972.4,operating}systems,10.5,1.0,,left
1972.4,US}Secretary}of}State,10.5,0.31368148,,left
1972.5,56}hrs,10.5,0.8209038,,right
1972.5,Alexey}Leonov,10.5,1.0,,left
1972.6,Western}observers,16.176888,1.0,,left
1972.6,Valery}N|}Kubasov,16.852617,1.0,,center
1972.7,Soviet}researchers,10.5,0.7011994,,center
1972.7,Soviet}officials,10.704755,0.47852552,,center
1972.8,foreign}governments,22.4214,0.46335557,,left
1973.0,Soviet}counterparts,10.5,0.6571734,,left
1973.1,sounding,10.550793,0.43801692,,left
1973.1,solving,10.5,0.27238008,,left
1973.2,functioning,10.5,0.43305483,,left
1973.3,achieving,10.5,0.38747403,,left
1973.4,sampling,10.5,0.19407,,left
1973.4,heating,10.5,0.3646172,,left
1973.6,environmental}studies,10.5,0.55479723,,center
1973.6,lunar}probes,16.18804,0.45350382,,center
1973.7,final}resting}places,10.5,1.0,,center
1973.7,existing}data,10.5,0.28195217,,right
1973.8,84}days,18.002523,0.47609422,,center
1973.8,new}fuels,11.238236,0.4308596,,right
1973.8,violating}arms,10.5,1.0,,right
1973.9,medical}checks,10.5,0.4279106,,right
1974.3,tracking,25.630648,0.47883883,,left
1974.3,5000}villages,11.195397,0.45046997,,right
1974.3,scientific}applications,11.6462145,0.5245467,,right
1974.4,environmental}effects,10.5,0.41913077,,right
1974.5,the}north}polar}cap,10.5,0.38194418,,right
1974.5,wing,10.5,0.41105014,,left
1974.5,new}systems,10.5,0.431188,,right
1974.6,carrying}cosmonauts,16.71777,0.493256,,center
1974.7,47}hrs,17.169378,0.09698517,,right
1974.8,joint}activities,11.17206,0.5821909,,right
1974.8,a}joint}manned}mission,10.5,0.7032614,,right
1975.0,Soviet}viewers,10.5,0.54785854,,right
1975.2,two}crews,13.512628,0.4858602,,right
1975.2,6}applications,10.5,0.5409678,,right
1975.3,civil}war,10.5,0.33317584,,right
1975.4,three}cosmonauts,24.831648,0.49786487,,center
1975.6,Bering}Strait,35.68008,1.0,,center
1975.6,international}organizations,10.5,0.4918426,,center
1975.6,the}south}polar}cap,10.603973,0.7042936,,center
1975.7,Alcator}Tokamak,16.135674,1.0,,center
1975.8,strategic}arms,10.5,0.56840354,,center
1975.8,few}details,10.5,0.9253449,,center
1975.8,Vitus}Bering,10.5,1.0,,center
1975.9,5}tons,15.266448,0.49254903,,center
1976.1,affecting,14.745796,0.38863733,,left
1976.2,running,10.5,0.39919546,,left
1976.2,braking,10.5,0.34689435,,left
1976.3,international}agreements,10.5,0.46403933,,left
1976.3,reaching,10.5,0.44551864,,left
1976.4,approaching,10.5,0.2829421,,left
1976.4,drawing,10.5,0.24122839,,left
1976.4,capital}punishment,10.5,0.3552694,,left
1976.4,Khabarov}Krai,15.367196,1.0,,left
1976.4,reporting,10.5,0.3339304,,left
1976.5,Sea}of}Okhotsk,12.639651,1.0,,left
1976.5,law}enforcement,10.5,0.3799622,,left
