approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,exceeding,10.5,0.4206764,,left
1958.1,3}years,10.5,0.5298006,,right
1958.3,central}data,10.5,0.921392,,right
1958.3,Nell}H|}McElroy,10.5,1.0,,right
1958.5,North}Central}Pacific}Ocean,10.5,0.6568047,,center
1958.7,the}national}meteorological}satellite,10.5,1.0,,right
1958.8,solar}events,10.5,0.63568133,,center
1959.0,Prime}Minister}Harold}Macmillan,10.5,1.0,,right
1959.0,17000}miles,10.5,0.8584153,,right
1959.4,being,10.5,0.49754134,,left
1959.6,Dwight}D|}Eisenhower,10.5,1.0,,center
1959.8,13}months,10.5,0.43632153,,center
1959.8,21}nations,10.5,1.0,,right
1960.2,navigational}aids,10.5,1.0,,right
1960.2,Harold}B|}Finger,10.5,1.0,,right
1960.3,active}communications,10.5,1.0,,right
1960.3,coordinating,10.5,0.34186757,,left
1960.3,Douglas}Thor,10.5,1.0,,right
1960.5,Point}Arguello,10.5,0.6773993,,left
1960.7,worldwide}communications,10.5,0.9357424,,center
1960.7,national}communications,10.5,0.9412826,,center
1960.8,common}carriers,10.5,0.7235077,,center
1960.8,Administrator}Webb,10.5,1.0,,center
1960.8,northern}latitudes,10.5,0.55637634,,center
1960.9,joining,10.5,0.34453002,,left
1960.9,6}years,10.5,0.6175375,,left
1961.0,experimental}communications,10.819973,0.494193,,right
1961.1,programing,10.5,0.33018982,,left
1961.2,sharing,10.5,0.30957782,,left
1961.2,counting,10.5,0.21152735,,left
1961.2,handling,10.5,0.43898785,,left
1961.3,expanding,10.5,0.38091823,,left
1961.3,flashing,10.5,0.39995462,,left
1961.3,sounding,10.5,0.49183023,,left
1961.4,pacing,10.5,0.13611938,,left
1961.4,cooperating,10.5,0.3887291,,left
1961.4,storing,10.5,0.26918924,,left
1961.5,computing,10.5,0.29963306,,left
1961.5,constructing,10.5,0.330683,,left
1961.5,surrounding,10.5,0.42310426,,left
1961.5,broadcasting,10.5,0.47331858,,left
1961.6,relaying,10.5,0.40170228,,left
1961.6,undergoing,10.5,0.35938406,,left
1961.7,predicting,10.5,0.38233176,,left
1961.7,Attorney}General}Robert}F|}Kennedy,12.494665,1.0,,right
1961.8,previous}satellites,10.5,0.7160154,,center
1961.8,manned}satellites,10.5,0.5740713,,center
1961.8,Newton}N|}Minow,10.896275,1.0,,center
1961.8,Paula}Shaki}Trimble,10.5,1.0,,center
1961.8,commercial}users,10.5,0.7054418,,center
1961.8,foreign}relations,10.5,1.0,,center
1961.9,nuclear}tests,10.5,0.46925518,,center
1961.9,tropical}storms,10.5,1.0,,right
1961.9,12}hours,10.5,0.47124842,,center
1962.1,offering,10.5,0.38516772,,left
1962.2,ruling,10.5,0.564175,,left
1962.2,talking,10.5,0.2959523,,left
1962.2,testifying,10.5,0.22632445,,left
1962.2,sending,10.5,0.4575374,,left
1962.2,operating,11.859008,0.49508932,,left
1962.2,opening,10.5,0.4458944,,left
1962.3,orbiting}satellites,10.5,0.73928726,,right
1962.3,turning,10.5,0.3873023,,left
1962.3,detecting,10.5,0.3966289,,left
1962.3,saying,13.031472,0.46067008,,left
1962.3,pending,10.5,0.41343382,,left
1962.4,pioneering,10.5,0.29290512,,left
1962.4,drifting,10.5,0.51313126,,left
1962.5,signing,10.5,0.38659003,,left
1962.5,traveling,10.5,0.42385325,,left
1962.5,reporting,10.5,0.3781,,left
1962.5,establishing,13.058158,0.43138388,,left
1962.5,doing,14.09044,0.44051751,,left
1962.5,descending,10.5,0.25890064,,left
1962.6,challenging,10.5,0.31398782,,left
1962.7,calling,10.5,0.36418495,,left
1962.7,passive}communications,10.5,0.5918568,,right
1962.7,missing,10.5,0.32355905,,left
1962.7,hitting,10.5,0.26401523,,left
1962.8,nuclear}explosions,10.5,0.7285263,,right
1962.8,international}programs,10.5,0.49010578,,right
1962.9,energetic}particles,18.088392,0.49508396,,right
1962.9,navigational}satellites,10.5,0.7249585,,right
1962.9,undersea}cables,10.5,1.0,,right
1962.9,10}months,10.5,0.58049476,,right
1963.0,infrared}sensors,10.5,0.47953084,,right
