approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1964.3,Homer}E|}Newell}Jr|,36.92435,1.0,Person.txt,left
1972.3,Richard}Nixon,35.77291,1.0,Person.txt,center
1963.2,solar}flares,33.57558,0.49891248,jj nns,left
1973.5,the}House,33.21375,0.7620335,FieldTerminology.txt,center
1974.9,cosmic}rays,32.963535,0.4992322,jj nns,right
1975.5,solar}cells,32.78373,0.5843699,FieldTerminology.txt,center
1978.2,11}months,31.371038,0.5691078,cd nns,left
1965.9,Aerospace}industry,29.84612,1.0,FieldTerminology.txt,center
1985.5,Control}program,28.156765,0.32287726,FieldTerminology.txt,left
1967.4,Walter}Sullivan,26.809444,1.0,Person.txt,center
1962.0,space}exploration,25.93925,0.75,FieldTerminology.txt,center
1984.3,three}years,25.793886,0.49968,cd nns,center
1971.1,saying,25.747168,0.46836576,vbg,left
1978.5,2}kilometers,25.467972,0.46491754,cd nns,right
1976.5,solar}energy,25.30065,0.70287144,FieldTerminology.txt,center
1968.1,including,25.283768,0.4972637,vbg,left
1970.9,aerospace}industry,24.84102,1.0,FieldTerminology.txt,center
1969.5,joint}efforts,24.08122,0.55974805,jj nns,right
1965.1,living,23.427858,0.46309388,vbg,left
1976.7,Jimmy}Carter,23.39112,1.0,Person.txt,left
1969.3,carbon}monoxide,23.383041,1.0,FieldTerminology.txt,center
1964.6,three}times,23.113518,0.99756926,cd nns,center
1969.0,5}yrs,22.938519,0.6758791,cd nns,right
1979.6,few}miles,22.354206,0.7199008,jj nns,center
1972.4,Guyford}Stever,21.435469,1.0,Person.txt,center
1963.6,four}years,20.78695,0.49859294,cd nns,right
1963.2,national}aeronautics,20.267996,0.4993601,jj nns,center
1973.4,energy}research,20.166828,1.0,FieldTerminology.txt,center
1980.5,37}years,20.163952,0.7034804,cd nns,left
1974.8,10}times,19.987854,0.9955249,cd nns,left
1973.8,18}mos,19.983042,0.5712741,cd nns,center
1974.6,solar}panels,19.968018,0.5987717,jj nns,center
1975.4,1}s,19.87028,0.51185864,cd nns,left
1975.6,20}times,19.806602,0.99284506,cd nns,left
1979.2,previous}studies,19.645323,0.5679891,jj nns,left
1965.6,Robert}Hotz,19.643436,1.0,Person.txt,left
1975.9,federal}agencies,19.256205,0.49808177,jj nns,right
1965.7,four}seconds,18.860247,0.5733699,cd nns,right
1982.6,solar}systems,18.498472,0.4940665,jj nns,center
1983.7,distant}galaxies,18.472597,0.5927272,jj nns,left
1983.7,4}feet,18.37688,0.50175035,cd nns,left
1971.6,Thomas}C|}McMurtry,18.350655,1.0,Person.txt,right
1985.9,engineering,18.332773,0.49794698,vbg,left
1982.4,computer}science,18.163857,0.30354246,FieldTerminology.txt,center
1962.4,new}findings,18.00772,0.5835341,jj nns,left
1991.6,climate}change,17.9683,0.7290257,FieldTerminology.txt,left
1991.6,Potomac}River,17.936365,1.0,GeographicFeature.txt,left
1980.8,orbiting,17.806831,0.49658087,vbg,left
1961.4,John}F|}Kennedy,17.436752,1.0,Person.txt,center
1981.7,four}inches,17.227345,0.7067293,cd nns,right
1977.6,polar}regions,17.179276,0.59410155,jj nns,center
1981.7,700}feet,17.089365,1.0,cd nns,right
1993.6,federal}funding,17.016792,0.49025902,jj vbg,center
1993.5,Antelope}Valley,16.962706,1.0,GeographicFeature.txt,center
1966.6,Edwards}AFB,16.911114,0.7869118,GeographicFeature.txt,center
1966.7,new}stars,16.877417,0.98064464,jj nns,center
1990.6,Wallops}Island,16.677475,0.5443821,GeographicFeature.txt,center
1976.3,2}astronauts,16.630583,0.5814935,cd nns,left
2003.2,Jakobshavn}Isbræ}Glacier,16.347282,1.0,GeographicFeature.txt,center
1967.4,organic}compounds,16.269354,0.72460353,jj nns,left
1990.5,Mount}Pinatubo,16.132055,0.93482965,GeographicFeature.txt,center
2005.7,ultraviolet}light,16.039387,0.43144098,FieldTerminology.txt,right
2005.6,energy}source,15.918117,0.65491486,FieldTerminology.txt,center
1984.5,human}factors,15.822263,0.5896795,jj nns,center
1992.7,rising}costs,15.744356,0.6880917,vbg nns,right
1967.8,hot}stars,15.742885,0.7336799,jj nns,center
1992.8,300}people,15.666195,0.67515385,cd nns,right
2003.5,Space}Exploration,15.539717,1.0,FieldTerminology.txt,center
1984.4,new}materials,15.532602,0.59120226,jj nns,center
1971.0,24}days,15.27067,0.55296767,cd nns,right
2002.6,Wes}Colburn,15.181215,1.0,Person.txt,right
1961.9,Jerome}Wiesner,15.165253,1.0,Person.txt,right
1970.5,astronomical}observations,15.146751,0.49489364,jj nns,right
2006.5,Alan}Stern,15.068466,1.0,Person.txt,left
1985.5,distant}objects,15.053349,0.9318045,jj nns,left
1998.7,Crab}Nebula,14.845521,1.0,GeographicFeature.txt,center
1998.7,Robert}Jones,14.844119,1.0,Person.txt,center
1969.6,supersonic}speeds,14.795965,0.5922695,jj nns,left
1969.6,new}projects,14.778218,0.5882348,jj nns,right
2004.8,according,14.755569,0.49249485,vbg,left
2004.8,space}tourism,14.672079,0.75040555,FieldTerminology.txt,right
1968.5,Lee}Alvin}DuBridge,14.438522,1.0,Person.txt,center
2006.7,black}hole,14.36603,1.0,FieldTerminology.txt,center
1985.5,Thomas}Paine,14.193107,1.0,Person.txt,left
1999.4,Andrew}Beal,14.1104145,1.0,Person.txt,left
1979.8,new}ideas,14.062364,0.5667971,jj nns,center
1968.8,Hans}Mark,14.031581,1.0,Person.txt,center
1999.6,aerospace}giant,13.738695,0.5415089,FieldTerminology.txt,center
1961.8,Goose}Bay,13.698498,1.0,GeographicFeature.txt,center
1997.9,new}images,13.68033,0.9802647,jj nns,right
1964.4,new}programs,13.676952,0.5901361,jj nns,left
1977.1,7}days,13.640611,0.7145601,cd nns,left
1977.0,the}global}atmospheric}research,13.557714,0.5981581,dt jj jj nn,center
1980.3,unmanned}probes,13.28193,0.5648631,jj nns,left
1980.3,living}cells,13.26603,1.0,vbg nns,left
1965.3,Dr|}Ivan}L|}Bennett}Jr|,13.220965,1.0,Person.txt,left
2002.3,challenging,13.219074,0.38379177,vbg,left
1964.2,﻿manned}orbiting}laboratory,13.217034,1.0,jj vbg nn,center
2007.2,landing,13.143502,0.5,vbg,left
1994.5,Remote}control,13.096364,0.4466942,FieldTerminology.txt,left
1972.3,solar}radiation,13.089051,0.32361242,FieldTerminology.txt,left
1972.0,outer}planets,12.930698,0.5949422,jj nns,right
2000.2,working,12.894824,0.49385485,vbg,left
2007.4,tracking,12.8276005,0.49521685,vbg,left
1994.6,interstellar}gas,12.812013,0.707659,jj nns,left
1963.8,50}years,12.729978,0.7284723,cd nns,right
2000.8,black}holes,12.7298765,0.6385734,FieldTerminology.txt,center
1989.8,safe}mode,12.719599,0.17872836,FieldTerminology.txt,right
2000.9,Milky}Way,12.706499,0.91671175,FieldTerminology.txt,center
1989.8,Data}Center,12.671968,0.3704705,FieldTerminology.txt,right
1963.6,annual}meeting,12.6272545,0.5962427,jj vbg,center
1972.8,new}data,12.606239,0.49667755,jj nns,right
1973.1,establishing,12.352696,0.4468303,vbg,left
1973.2,the}national}advisory}committee,12.298358,0.49872074,dt jj jj nn,center
2001.4,George}W|}Bush,12.286635,1.0,Person.txt,left
2001.4,Crystal}L|}Martin,12.273727,1.0,Person.txt,left
1974.7,magnetic}fields,12.106793,0.4988486,jj nns,center
1974.9,heating,12.099763,0.4743358,vbg,left
1974.0,solar}heating,12.07825,0.49840117,jj vbg,right
1978.9,large}numbers,12.076248,0.9436693,jj nns,right
1975.4,principal}investigators,12.043264,0.5974682,jj nns,left
1971.8,100}times,12.034577,0.99539727,cd nns,center
1975.7,aircraft}industry,11.902101,1.0,FieldTerminology.txt,center
1963.0,addressing,11.886401,0.3554027,vbg,left
1979.1,cardiovascular}system,11.850708,0.27379665,FieldTerminology.txt,left
1962.9,Comet}Borrelly,11.722118,1.0,GeographicFeature.txt,right
