approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,using,8.0,0.49724033,vbg,left
1958.0,planning,8.0,0.48356712,vbg,left
1958.0,boosting,8.0,0.34615946,vbg,left
1958.0,giving,8.0,0.38088775,vbg,left
1958.0,adhering,8.0,0.12502222,vbg,left
1958.3,engineering,8.0,0.49265945,vbg,left
1958.3,breeding,8.0,0.19036765,vbg,left
1958.4,measuring,8.0,0.46654668,vbg,left
1958.7,passing,8.0,0.37379205,vbg,left
1958.8,meeting,8.0,0.47995603,vbg,left
1958.9,620}miles,8.001205,0.4675959,cd nns,center
1959.0,entering,8.0,0.38725793,vbg,left
1959.2,preceding,8.0,0.41333136,vbg,left
1959.3,containing,8.0,0.4745673,vbg,left
1959.5,having,8.0,0.4656601,vbg,left
1959.5,lifting,8.0,0.44725642,vbg,left
1959.7,successful}firing,8.0,0.5289396,jj vbg,center
1959.9,two}dogs,8.0,0.5048113,cd nns,right
1959.9,150}miles,8.0,0.46336606,cd nns,center
1959.9,a}national}nuclear}rocket,8.0,1.0,dt jj jj nn,right
1959.9,8}miles,8.0,0.55736244,cd nns,center
1960.2,existing,8.0,0.46743414,vbg,left
1960.2,Glenn}L|}Martin,8.0,1.0,Person.txt,right
1960.3,sounding,9.810828,0.5,vbg,left
1960.3,reaching,8.004236,0.47010216,vbg,left
1960.7,atmospheric}winds,8.0,1.0,jj nns,center
1960.8,heavy}payloads,8.0,0.48431003,jj nns,center
1960.8,two}experiments,8.0,0.72496074,cd nns,center
1960.8,static}firing,10.635977,0.98120743,jj vbg,center
1960.8,Ira}H|}Abbott,10.146952,1.0,Person.txt,center
1960.9,30}seconds,8.0,0.56637543,cd nns,center
1960.9,Point}Mugu,13.621387,0.80370647,GeographicFeature.txt,right
1960.9,900}miles,8.0,0.5578038,cd nns,center
1961.2,floating,8.0,0.41499242,vbg,left
1961.2,accelerating,8.0,0.36919418,vbg,left
1961.3,the}international}geophysical}year,8.0,0.58026934,dt jj jj nn,left
1961.3,400}miles,11.524871,0.47718933,cd nns,left
1961.3,beginning,8.0,0.48175976,vbg,left
1961.4,studying,8.063562,0.47277847,vbg,left
1961.4,scientific}sounding}rockets,12.899505,0.583583,jj vbg nns,center
1961.5,covering,8.0,0.43863627,vbg,left
1961.5,Cape}Canaveral,16.677303,0.48832318,GeographicFeature.txt,right
1961.7,technical}difficulties,8.071726,0.582829,jj nns,center
1961.7,4}miles,8.0,0.6237256,cd nns,right
1961.7,scientific}sounding}rocket,8.0,1.0,jj vbg nn,center
1961.7,preliminary}analysis,8.0,0.5757673,jj nns,center
1961.8,Soviet}rockets,9.773175,0.46987972,jj nns,right
1961.8,many}problems,8.0,0.46729288,jj nns,center
1961.9,800}miles,8.0,0.55750954,cd nns,center
1961.9,Johnston}Island,15.993733,1.0,GeographicFeature.txt,right
1962.2,exceeding,8.0,0.3905964,vbg,left
1962.3,throttling,8.0,0.48299825,vbg,left
1962.4,interplanetary}monitoring,12.694032,0.48594213,jj vbg,right
1962.4,determining,8.0,0.37144354,vbg,left
1962.5,various}altitudes,8.0,0.9407466,jj nns,left
1962.6,general}dynamicsastronautics,8.0,0.7114987,jj nns,right
1962.7,measuring}instruments,8.0,0.70593035,vbg nns,right
1962.7,20}seconds,12.952897,0.7155974,cd nns,center
1962.8,new}facilities,8.0,0.5611943,jj nns,center
1962.8,new}boosters,8.0,0.46753892,jj nns,center
1962.9,sounding}rockets,27.937988,0.5,vbg nns,center
1963.1,the}next}fiscal}year,8.0,0.71056896,dt jj jj nn,right
1963.1,employing,8.0,0.4226356,vbg,left
1963.2,Ascension}Island,22.565886,0.8862453,GeographicFeature.txt,center
1963.3,running,8.0,0.41002032,vbg,left
1963.3,photographing,8.0,0.40344274,vbg,left
1963.5,Thumba}Equatorial}Rocket}Range,8.0,0.83579874,GeographicFeature.txt,center
1963.5,coming,8.54261,0.4318068,vbg,left
1963.5,White}Sands,26.318174,0.9308431,GeographicFeature.txt,center
1963.6,Green}River}Utah,14.813611,1.0,GeographicFeature.txt,right
1963.7,experimental}results,8.0,0.7351479,jj nns,center
1963.7,Seyfert}Galaxy,10.529954,1.0,GeographicFeature.txt,center
1963.8,nuclear}rockets,8.0,0.73913056,jj nns,center
1963.8,two}stages,9.659726,0.7349585,cd nns,right
1963.9,12}grenades,8.0,0.9764138,cd nns,center
1964.0,manned}orbiting}laboratory,18.249922,0.5967883,jj vbg nn,center
1964.2,chemical}rockets,8.0,0.94841695,jj nns,left
1964.3,memorandum}of}understanding,10.759916,0.71990734,FieldTerminology.txt,center
1964.3,200000}lbs,8.0,0.72402143,cd nns,left
1964.4,staging,8.0,0.4086274,vbg,left
1964.4,heating,11.649689,0.45948017,vbg,left
1964.5,looking,8.0,0.42503658,vbg,left
1964.6,500}lbs,8.0,0.72458494,cd nns,left
1964.7,static}firings,8.0,0.5762166,jj nns,left
1964.8,national}detudes,8.0,0.5816237,jj nns,right
1964.8,upper}stages,19.888487,0.49770546,jj nns,right
1964.8,three}minutes,8.0,0.56771195,cd nns,left
1964.9,many}ways,8.0,0.5460986,jj nns,left
1965.0,two}minutes,11.998969,0.49681473,cd nns,right
1965.0,being,32.856354,0.4963223,vbg,left
1965.1,monitoring,29.594078,0.4638898,vbg,left
1965.2,maneuvering,8.0,0.44379726,vbg,left
1965.3,30}feet,33.223854,0.5352489,cd nns,left
1965.3,delivering,8.0,0.3613628,vbg,left
1965.3,undergoing,8.0,0.36832508,vbg,left
1965.3,two}seconds,8.0,0.5844885,cd nns,right
1965.5,﻿meteorological}sounding}rocket,9.802316,1.0,jj vbg nn,center
1965.5,USNS}Range}Recoverer,8.0,1.0,GeographicFeature.txt,left
1965.6,unidentified}satellites,12.988825,0.99642974,jj nns,right
1965.8,receiving}stations,8.0,0.7225199,vbg nns,center
1965.8,71}hrs,24.204836,0.5017524,cd nns,right
1965.8,NASA}Convair,8.0,0.8687952,GeographicFeature.txt,center
1965.8,stellar}spectra,8.0,0.97113043,jj nns,center
1965.8,two}areas,14.900405,0.55839264,cd nns,left
1965.9,three}hours,8.0,0.57981825,cd nns,center
1966.3,evening,9.171885,0.44552496,vbg,left
1966.3,simultaneous}measurements,8.0,0.7275944,jj nns,left
1966.3,describing,8.0,0.28032914,vbg,left
1966.3,cooperating,8.088552,0.19050042,vbg,left
1966.3,Robert}McNamara,25.22404,1.0,Person.txt,center
1966.3,Point}Barrow,31.932571,1.0,GeographicFeature.txt,center
1966.4,scientific}data,25.251375,0.49936208,jj nns,center
1966.5,an}ultraviolet}stellar}spectrometer,8.0,1.0,dt jj jj nn,center
1966.6,Midway}Atoll,15.425282,1.0,GeographicFeature.txt,center
1966.7,solar}xrays,9.368749,0.87230283,jj nns,right
1966.7,scientific}payloads,9.397186,0.49300703,jj nns,center
1966.8,Barking}Sands,15.4808035,1.0,GeographicFeature.txt,right
1966.9,two}antennas,8.0,0.47768715,cd nns,right
1966.9,15}days,8.0,0.53381133,cd nns,right
1967.1,excellent}data,9.199962,0.58917934,jj nns,right
1967.2,engineering}data,8.0,0.5717318,vbg nns,right
1967.4,Shut}down,8.0,0.25406805,FieldTerminology.txt,right
1967.4,finding,8.0,0.40180758,vbg,left
1967.4,useful}data,15.021398,0.49592483,jj nns,left
1967.5,acting,8.976892,0.44986054,vbg,left
1967.6,secondary}objectives,8.71941,0.49452817,jj nns,center
1967.7,electric}fields,14.367441,0.7477045,jj nns,center
1967.7,preliminary}results,8.0,0.4889631,jj nns,center
