approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1975.2,three}cosmonauts,22.08143,0.49786744,cd nns,center
1975.6,Bering}Strait,20.944557,1.0,GeographicFeature.txt,center
1973.8,84}days,18.50458,0.47612166,cd nns,left
1974.5,using,18.303627,0.49466285,vbg,left
1972.6,western}observers,18.121317,0.5788563,jj nns,left
1976.0,checking,18.002893,0.34908235,vbg,left
1962.7,20}years,17.799877,0.41826943,cd nns,center
1963.3,24}hours,17.241459,0.48377714,cd nns,left
1964.3,Baikonur}Cosmodrome,17.210232,1.0,GeographicFeature.txt,center
1992.5,two}cosmonauts,16.552927,0.5,cd nns,center
2000.5,Kyoto}Protocol,16.266428,1.0,FieldTerminology.txt,center
2007.4,allowing,15.77735,0.4556304,vbg,left
1993.5,news}agency,15.594185,1.0,FieldTerminology.txt,left
1998.5,private}investors,15.435977,0.8717432,jj nns,left
1999.9,7}tonnes,15.421359,0.6884573,cd nns,right
1964.5,Soviet}cosmonauts,15.114736,0.49928856,jj nns,center
1997.7,Boris}Yeltsin,14.64397,1.0,Person.txt,center
1974.8,two}crews,14.599467,0.48587653,cd nns,right
1972.7,Alexey}Leonov,14.593878,1.0,Person.txt,center
2006.8,6}hours,14.44461,0.5876862,cd nns,center
1997.2,two}men,14.346088,0.49680296,cd nns,right
1964.5,40}years,14.343649,0.47542903,cd nns,left
1974.5,carrying}cosmonauts,14.322179,0.4932638,vbg nns,center
1962.7,peaceful}purposes,14.173137,0.49432412,jj nns,right
1972.5,Valery}N|}Kubasov,14.128436,1.0,Person.txt,left
1962.2,10}days,14.105144,0.4855263,cd nns,right
1967.6,preliminary}data,14.020297,0.47785568,jj nns,center
1962.8,Russian}Antarctic,13.941545,1.0,GeographicFeature.txt,right
1973.7,lunar}probes,13.820603,0.45321918,jj nns,center
1973.6,a}major}new}space,13.732602,0.70331484,dt jj jj nn,center
2000.6,Dennis}A|}Tito,13.405929,1.0,Person.txt,center
